truth_azimuth_deg,truth_elevation_deg,rx_order,tx_order,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_deg,elevation_error_deg,score,identity_order
30.0,5.0,"1,0,3,2","2,3,1,0",-32.0,13.0,-62.0,8.0,0.7460605728661404,False
30.0,5.0,"1,0,3,2","3,0,1,2",1.0,19.0,-29.0,14.0,0.8176960306857739,False
30.0,5.0,"1,0,3,2","3,0,2,1",59.0,-15.0,29.0,-20.0,0.6109118018138806,False
30.0,5.0,"1,0,3,2","3,1,0,2",17.0,-11.0,-13.0,-16.0,0.7975022823036152,False
30.0,5.0,"1,0,3,2","3,1,2,0",4.0,1.0,-26.0,-4.0,0.8261741981745053,False
30.0,5.0,"1,0,3,2","3,2,0,1",-34.0,17.0,-64.0,12.0,0.6738592514281984,False
30.0,5.0,"1,0,3,2","3,2,1,0",51.0,-2.0,21.0,-7.0,0.6051562543908613,False
30.0,5.0,"1,2,0,3","0,1,2,3",22.0,-10.0,-8.0,-15.0,0.7776455902307428,False
30.0,5.0,"1,2,0,3","0,1,3,2",-27.0,14.0,-57.0,9.0,0.745146894562942,False
30.0,5.0,"1,2,0,3","0,2,1,3",18.0,-11.0,-12.0,-16.0,0.6055655355802588,False
30.0,5.0,"1,2,0,3","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.7794064890400911,False
30.0,5.0,"1,2,0,3","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.7135398866486994,False
30.0,5.0,"1,2,0,3","0,3,2,1",22.0,-8.0,-8.0,-13.0,0.7468483382850957,False
30.0,5.0,"1,2,0,3","1,0,2,3",-50.0,-11.0,-80.0,-16.0,0.5680699377708288,False
30.0,5.0,"1,2,0,3","1,0,3,2",-13.0,7.0,-43.0,2.0,0.5701314691303749,False
30.0,5.0,"1,2,0,3","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.6455819330792364,False
30.0,5.0,"1,2,0,3","1,2,3,0",-57.0,19.0,-87.0,14.0,0.7556719325556308,False
30.0,5.0,"1,2,0,3","1,3,0,2",-27.0,16.0,-57.0,11.0,0.7805665307935927,False
30.0,5.0,"1,2,0,3","1,3,2,0",-48.0,7.0,-78.0,2.0,0.7322699800598955,False
30.0,5.0,"1,2,0,3","2,0,1,3",60.0,3.0,30.0,-2.0,0.7735708132348338,False
30.0,5.0,"1,2,0,3","2,0,3,1",56.0,5.0,26.0,0.0,0.5770952913430404,False
30.0,5.0,"1,2,0,3","2,1,0,3",-14.0,2.0,-44.0,-3.0,0.7408104759574742,False
30.0,5.0,"1,2,0,3","2,1,3,0",-30.0,-1.0,-60.0,-6.0,0.757815192482205,False
30.0,5.0,"1,2,0,3","2,3,0,1",-18.0,-6.0,-48.0,-11.0,0.7801604307750694,False
30.0,5.0,"1,2,0,3","2,3,1,0",-32.0,13.0,-62.0,8.0,0.7180722336016031,False
30.0,5.0,"1,2,0,3","3,0,1,2",11.0,19.0,-19.0,14.0,0.7602961595449292,False
30.0,5.0,"1,2,0,3","3,0,2,1",-27.0,16.0,-57.0,11.0,0.576836616869348,False
30.0,5.0,"1,2,0,3","3,1,0,2",22.0,-8.0,-8.0,-13.0,0.740080957697966,False
30.0,5.0,"1,2,0,3","3,1,2,0",4.0,1.0,-26.0,-4.0,0.7838228538585219,False
30.0,5.0,"1,2,0,3","3,2,0,1",-34.0,17.0,-64.0,12.0,0.6394972660121065,False
30.0,5.0,"1,2,0,3","3,2,1,0",51.0,-2.0,21.0,-7.0,0.5881581723485191,False
30.0,5.0,"1,2,3,0","0,1,2,3",18.0,6.0,-12.0,1.0,0.7615814559770957,False
30.0,5.0,"1,2,3,0","0,1,3,2",31.0,-3.0,1.0,-8.0,0.7292056016608319,False
30.0,5.0,"1,2,3,0","0,2,1,3",-13.0,15.0,-43.0,10.0,0.5670922525842698,False
30.0,5.0,"1,2,3,0","0,2,3,1",-40.0,15.0,-70.0,10.0,0.7416259261785608,False
30.0,5.0,"1,2,3,0","0,3,1,2",40.0,-17.0,10.0,-22.0,0.6853621959839207,False
30.0,5.0,"1,2,3,0","0,3,2,1",-31.0,-3.0,-61.0,-8.0,0.7065395862945217,False
30.0,5.0,"1,2,3,0","1,0,2,3",-60.0,-5.0,-90.0,-10.0,0.563925569966019,False
30.0,5.0,"1,2,3,0","1,0,3,2",-17.0,13.0,-47.0,8.0,0.5546054264099954,False
30.0,5.0,"1,2,3,0","1,2,0,3",-27.0,-4.0,-57.0,-9.0,0.6157422503708992,False
30.0,5.0,"1,2,3,0","1,2,3,0",40.0,15.0,10.0,10.0,0.7490882910903066,False
30.0,5.0,"1,2,3,0","1,3,0,2",-6.0,0.0,-36.0,-5.0,0.7644838084894254,False
30.0,5.0,"1,2,3,0","1,3,2,0",-24.0,4.0,-54.0,-1.0,0.7117697834441148,False
30.0,5.0,"1,2,3,0","2,0,1,3",-12.0,17.0,-42.0,12.0,0.7481745237863499,False
30.0,5.0,"1,2,3,0","2,0,3,1",15.0,11.0,-15.0,6.0,0.5676197537381705,False
30.0,5.0,"1,2,3,0","2,1,0,3",-22.0,8.0,-52.0,3.0,0.7256031799780256,False
30.0,5.0,"1,2,3,0","2,1,3,0",27.0,-15.0,-3.0,-20.0,0.7129297270583224,False
30.0,5.0,"1,2,3,0","2,3,0,1",-60.0,-5.0,-90.0,-10.0,0.7611552088725223,False
30.0,5.0,"1,2,3,0","2,3,1,0",-31.0,3.0,-61.0,-2.0,0.6838362724651165,False
30.0,5.0,"1,2,3,0","3,0,1,2",-40.0,-15.0,-70.0,-20.0,0.7330637120245537,False
30.0,5.0,"1,2,3,0","3,0,2,1",-6.0,0.0,-36.0,-5.0,0.5652620179008854,False
30.0,5.0,"1,2,3,0","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7280616528271142,False
30.0,5.0,"1,2,3,0","3,1,2,0",6.0,1.0,-24.0,-4.0,0.7410036477355015,False
30.0,5.0,"1,2,3,0","3,2,0,1",24.0,7.0,-6.0,2.0,0.596797879063606,False
30.0,5.0,"1,2,3,0","3,2,1,0",48.0,-11.0,18.0,-16.0,0.593888650172707,False
30.0,5.0,"1,3,0,2","0,1,2,3",24.0,7.0,-6.0,2.0,0.7490938375166835,False
30.0,5.0,"1,3,0,2","0,1,3,2",31.0,-3.0,1.0,-8.0,0.7253187396111029,False
30.0,5.0,"1,3,0,2","0,2,1,3",-15.0,-11.0,-45.0,-16.0,0.5761554037188842,False
30.0,5.0,"1,3,0,2","0,2,3,1",-40.0,15.0,-70.0,10.0,0.7474528717384243,False
30.0,5.0,"1,3,0,2","0,3,1,2",25.0,19.0,-5.0,14.0,0.6723699716280402,False
30.0,5.0,"1,3,0,2","0,3,2,1",-31.0,-3.0,-61.0,-8.0,0.7102398941824827,False
30.0,5.0,"1,3,0,2","1,0,2,3",-24.0,-7.0,-54.0,-12.0,0.5542186542588128,False
30.0,5.0,"1,3,0,2","1,0,3,2",-48.0,11.0,-78.0,6.0,0.5564999018075861,False
30.0,5.0,"1,3,0,2","1,2,0,3",6.0,-1.0,-24.0,-6.0,0.6055849867472521,False
30.0,5.0,"1,3,0,2","1,2,3,0",40.0,15.0,10.0,10.0,0.7430533664981321,False
30.0,5.0,"1,3,0,2","1,3,0,2",-6.0,0.0,-36.0,-5.0,0.7510891408139405,False
30.0,5.0,"1,3,0,2","1,3,2,0",-16.0,5.0,-46.0,0.0,0.7103402563877553,False
30.0,5.0,"1,3,0,2","2,0,1,3",-26.0,-11.0,-56.0,-16.0,0.7263836347838879,False
30.0,5.0,"1,3,0,2","2,0,3,1",15.0,11.0,-15.0,6.0,0.5526837389688586,False
30.0,5.0,"1,3,0,2","2,1,0,3",31.0,3.0,1.0,-2.0,0.7142499546745738,False
30.0,5.0,"1,3,0,2","2,1,3,0",27.0,-15.0,-3.0,-20.0,0.7136297818184251,False
30.0,5.0,"1,3,0,2","2,3,0,1",-24.0,-7.0,-54.0,-12.0,0.7466043664665144,False
30.0,5.0,"1,3,0,2","2,3,1,0",-31.0,3.0,-61.0,-2.0,0.6874176779547978,False
30.0,5.0,"1,3,0,2","3,0,1,2",-40.0,-15.0,-70.0,-20.0,0.7388233843757547,False
30.0,5.0,"1,3,0,2","3,0,2,1",-6.0,0.0,-36.0,-5.0,0.5553579534913008,False
30.0,5.0,"1,3,0,2","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7198604927286446,False
30.0,5.0,"1,3,0,2","3,1,2,0",6.0,0.0,-24.0,-5.0,0.7472896297526053,False
30.0,5.0,"1,3,0,2","3,2,0,1",24.0,7.0,-6.0,2.0,0.6065182184080904,False
30.0,5.0,"1,3,0,2","3,2,1,0",48.0,-11.0,18.0,-16.0,0.5893972338334049,False
30.0,5.0,"1,3,2,0","0,1,2,3",18.0,6.0,-12.0,1.0,0.7893929972131613,False
30.0,5.0,"1,3,2,0","0,1,3,2",32.0,-13.0,2.0,-18.0,0.7526167079666715,False
30.0,5.0,"1,3,2,0","0,2,1,3",-13.0,15.0,-43.0,10.0,0.5981791953261115,False
30.0,5.0,"1,3,2,0","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.7607785593122607,False
30.0,5.0,"1,3,2,0","0,3,1,2",30.0,1.0,0.0,-4.0,0.712030420108898,False
30.0,5.0,"1,3,2,0","0,3,2,1",-10.0,17.0,-40.0,12.0,0.7286617494750366,False
30.0,5.0,"1,3,2,0","1,0,2,3",-60.0,-5.0,-90.0,-10.0,0.5769332572910583,False
30.0,5.0,"1,3,2,0","1,0,3,2",-17.0,13.0,-47.0,8.0,0.5724450189984343,False
30.0,5.0,"1,3,2,0","1,2,0,3",-18.0,-11.0,-48.0,-16.0,0.6371516606346748,False
30.0,5.0,"1,3,2,0","1,2,3,0",40.0,-6.0,10.0,-11.0,0.7786625674346802,False
30.0,5.0,"1,3,2,0","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.7837441723457973,False
30.0,5.0,"1,3,2,0","1,3,2,0",-24.0,4.0,-54.0,-1.0,0.7176419166787349,False
30.0,5.0,"1,3,2,0","2,0,1,3",-12.0,17.0,-42.0,12.0,0.7797496108957648,False
30.0,5.0,"1,3,2,0","2,0,3,1",15.0,11.0,-15.0,6.0,0.5809289916682866,False
30.0,5.0,"1,3,2,0","2,1,0,3",-22.0,8.0,-52.0,3.0,0.7585404246470001,False
30.0,5.0,"1,3,2,0","2,1,3,0",-49.0,16.0,-79.0,11.0,0.746464288070087,False
30.0,5.0,"1,3,2,0","2,3,0,1",-60.0,-5.0,-90.0,-10.0,0.7787122580473764,False
30.0,5.0,"1,3,2,0","2,3,1,0",-51.0,2.0,-81.0,-3.0,0.689252456978756,False
30.0,5.0,"1,3,2,0","3,0,1,2",13.0,13.0,-17.0,8.0,0.7603332413875605,False
30.0,5.0,"1,3,2,0","3,0,2,1",-4.0,1.0,-34.0,-4.0,0.5822091880612905,False
30.0,5.0,"1,3,2,0","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7357651873638138,False
30.0,5.0,"1,3,2,0","3,1,2,0",-59.0,15.0,-89.0,10.0,0.7705723144282173,False
30.0,5.0,"1,3,2,0","3,2,0,1",50.0,11.0,20.0,6.0,0.6284200611274542,False
30.0,5.0,"1,3,2,0","3,2,1,0",37.0,14.0,7.0,9.0,0.6042555509362824,False
30.0,5.0,"2,0,1,3","0,1,2,3",22.0,-10.0,-8.0,-15.0,0.7738453643803694,False
30.0,5.0,"2,0,1,3","0,1,3,2",-27.0,14.0,-57.0,9.0,0.742135444048893,False
30.0,5.0,"2,0,1,3","0,2,1,3",-15.0,-11.0,-45.0,-16.0,0.6028646438482093,False
30.0,5.0,"2,0,1,3","0,2,3,1",12.0,-17.0,-18.0,-22.0,0.7760043887778861,False
30.0,5.0,"2,0,1,3","0,3,1,2",11.0,-17.0,-19.0,-22.0,0.7098977559182615,False
30.0,5.0,"2,0,1,3","0,3,2,1",22.0,-8.0,-8.0,-13.0,0.7433106614301213,False
30.0,5.0,"2,0,1,3","1,0,2,3",-18.0,-6.0,-48.0,-11.0,0.5660157867703708,False
30.0,5.0,"2,0,1,3","1,0,3,2",-13.0,7.0,-43.0,2.0,0.5674213462546037,False
30.0,5.0,"2,0,1,3","1,2,0,3",4.0,-1.0,-26.0,-6.0,0.6424448590525685,False
30.0,5.0,"2,0,1,3","1,2,3,0",-57.0,19.0,-87.0,14.0,0.7535720942139055,False
30.0,5.0,"2,0,1,3","1,3,0,2",-27.0,16.0,-57.0,11.0,0.7773167525775598,False
30.0,5.0,"2,0,1,3","1,3,2,0",-48.0,7.0,-78.0,2.0,0.72915302186282,False
30.0,5.0,"2,0,1,3","2,0,1,3",60.0,3.0,30.0,-2.0,0.7690760729463821,False
30.0,5.0,"2,0,1,3","2,0,3,1",56.0,5.0,26.0,0.0,0.5739332066688223,False
30.0,5.0,"2,0,1,3","2,1,0,3",-14.0,2.0,-44.0,-3.0,0.7394108069954328,False
30.0,5.0,"2,0,1,3","2,1,3,0",-30.0,-1.0,-60.0,-6.0,0.7546083192889375,False
30.0,5.0,"2,0,1,3","2,3,0,1",-18.0,-6.0,-48.0,-11.0,0.7774803314893602,False
30.0,5.0,"2,0,1,3","2,3,1,0",-32.0,13.0,-62.0,8.0,0.7157007808692286,False
30.0,5.0,"2,0,1,3","3,0,1,2",11.0,19.0,-19.0,14.0,0.7563729351503092,False
30.0,5.0,"2,0,1,3","3,0,2,1",-27.0,16.0,-57.0,11.0,0.5744350393000718,False
30.0,5.0,"2,0,1,3","3,1,0,2",22.0,-8.0,-8.0,-13.0,0.7365753366225087,False
30.0,5.0,"2,0,1,3","3,1,2,0",4.0,1.0,-26.0,-4.0,0.780014026209604,False
30.0,5.0,"2,0,1,3","3,2,0,1",-34.0,17.0,-64.0,12.0,0.6367978319187416,False
30.0,5.0,"2,0,1,3","3,2,1,0",51.0,-2.0,21.0,-7.0,0.5858853273619793,False
30.0,5.0,"2,0,3,1","0,1,2,3",24.0,7.0,-6.0,2.0,0.7460885006671706,False
30.0,5.0,"2,0,3,1","0,1,3,2",31.0,-3.0,1.0,-8.0,0.7254440288694239,False
30.0,5.0,"2,0,3,1","0,2,1,3",-15.0,-11.0,-45.0,-16.0,0.5735528614223182,False
30.0,5.0,"2,0,3,1","0,2,3,1",-40.0,15.0,-70.0,10.0,0.7470618578446899,False
30.0,5.0,"2,0,3,1","0,3,1,2",25.0,19.0,-5.0,14.0,0.6710827103282172,False
30.0,5.0,"2,0,3,1","0,3,2,1",-31.0,-3.0,-61.0,-8.0,0.7101172307844711,False
30.0,5.0,"2,0,3,1","1,0,2,3",-24.0,-7.0,-54.0,-12.0,0.5564511156127626,False
30.0,5.0,"2,0,3,1","1,0,3,2",-48.0,11.0,-78.0,6.0,0.556368334881845,False
30.0,5.0,"2,0,3,1","1,2,0,3",-27.0,-4.0,-57.0,-9.0,0.6078660466599676,False
30.0,5.0,"2,0,3,1","1,2,3,0",40.0,15.0,10.0,10.0,0.7434422823383458,False
30.0,5.0,"2,0,3,1","1,3,0,2",-6.0,0.0,-36.0,-5.0,0.7538023859487307,False
30.0,5.0,"2,0,3,1","1,3,2,0",-16.0,5.0,-46.0,0.0,0.7108218402125837,False
30.0,5.0,"2,0,3,1","2,0,1,3",-26.0,-11.0,-56.0,-16.0,0.7261873831806416,False
30.0,5.0,"2,0,3,1","2,0,3,1",15.0,11.0,-15.0,6.0,0.5551915859417118,False
30.0,5.0,"2,0,3,1","2,1,0,3",31.0,3.0,1.0,-2.0,0.7143733319462001,False
30.0,5.0,"2,0,3,1","2,1,3,0",27.0,-15.0,-3.0,-20.0,0.712943874525284,False
30.0,5.0,"2,0,3,1","2,3,0,1",-24.0,-7.0,-54.0,-12.0,0.7496117812873254,False
30.0,5.0,"2,0,3,1","2,3,1,0",-31.0,3.0,-61.0,-2.0,0.6872989561132765,False
30.0,5.0,"2,0,3,1","3,0,1,2",-40.0,-15.0,-70.0,-20.0,0.7384368848126635,False
30.0,5.0,"2,0,3,1","3,0,2,1",-6.0,0.0,-36.0,-5.0,0.5573641364907634,False
30.0,5.0,"2,0,3,1","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7210409352213822,False
30.0,5.0,"2,0,3,1","3,1,2,0",6.0,0.0,-24.0,-5.0,0.7445998267087284,False
30.0,5.0,"2,0,3,1","3,2,0,1",24.0,7.0,-6.0,2.0,0.6040848896842091,False
30.0,5.0,"2,0,3,1","3,2,1,0",48.0,-11.0,18.0,-16.0,0.5895366112515983,False
30.0,5.0,"2,1,0,3","0,1,2,3",24.0,7.0,-6.0,2.0,0.7589165427504255,False
30.0,5.0,"2,1,0,3","0,1,3,2",31.0,-3.0,1.0,-8.0,0.7216645083384263,False
30.0,5.0,"2,1,0,3","0,2,1,3",-15.0,-11.0,-45.0,-16.0,0.58905285428342,False
30.0,5.0,"2,1,0,3","0,2,3,1",-40.0,15.0,-70.0,10.0,0.7531293385675819,False
30.0,5.0,"2,1,0,3","0,3,1,2",4.0,2.0,-26.0,-3.0,0.6862692083514633,False
30.0,5.0,"2,1,0,3","0,3,2,1",-31.0,-3.0,-61.0,-8.0,0.7139226304856148,False
30.0,5.0,"2,1,0,3","1,0,2,3",-24.0,-7.0,-54.0,-12.0,0.5475331746379271,False
30.0,5.0,"2,1,0,3","1,0,3,2",-48.0,11.0,-78.0,6.0,0.5606080592753286,False
30.0,5.0,"2,1,0,3","1,2,0,3",6.0,0.0,-24.0,-5.0,0.6128048861378683,False
30.0,5.0,"2,1,0,3","1,2,3,0",40.0,15.0,10.0,10.0,0.7376466022767171,False
30.0,5.0,"2,1,0,3","1,3,0,2",-6.0,0.0,-36.0,-5.0,0.7413372064206315,False
30.0,5.0,"2,1,0,3","1,3,2,0",-16.0,5.0,-46.0,0.0,0.7101203139943627,False
30.0,5.0,"2,1,0,3","2,0,1,3",-26.0,-11.0,-56.0,-16.0,0.7298967964770539,False
30.0,5.0,"2,1,0,3","2,0,3,1",56.0,5.0,26.0,0.0,0.5460248011514788,False
30.0,5.0,"2,1,0,3","2,1,0,3",-14.0,2.0,-44.0,-3.0,0.7253895317224339,False
30.0,5.0,"2,1,0,3","2,1,3,0",-40.0,17.0,-70.0,12.0,0.7274591523900039,False
30.0,5.0,"2,1,0,3","2,3,0,1",-18.0,-6.0,-48.0,-11.0,0.7500884919660685,False
30.0,5.0,"2,1,0,3","2,3,1,0",-31.0,3.0,-61.0,-2.0,0.6909820764894437,False
30.0,5.0,"2,1,0,3","3,0,1,2",-40.0,-15.0,-70.0,-20.0,0.7444343153021039,False
30.0,5.0,"2,1,0,3","3,0,2,1",-6.0,0.0,-36.0,-5.0,0.5481473388878463,False
30.0,5.0,"2,1,0,3","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.7132446190306467,False
30.0,5.0,"2,1,0,3","3,1,2,0",6.0,0.0,-24.0,-5.0,0.7578787661677043,False
30.0,5.0,"2,1,0,3","3,2,0,1",24.0,7.0,-6.0,2.0,0.614471360431082,False
30.0,5.0,"2,1,0,3","3,2,1,0",48.0,-11.0,18.0,-16.0,0.58521986328011,False
30.0,5.0,"2,1,3,0","0,1,2,3",18.0,6.0,-12.0,1.0,0.7921141613678645,False
30.0,5.0,"2,1,3,0","0,1,3,2",32.0,-13.0,2.0,-18.0,0.7551104805001212,False
30.0,5.0,"2,1,3,0","0,2,1,3",-13.0,15.0,-43.0,10.0,0.6011944959663227,False
30.0,5.0,"2,1,3,0","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.7652248061314662,False
30.0,5.0,"2,1,3,0","0,3,1,2",30.0,1.0,0.0,-4.0,0.7150563492035572,False
30.0,5.0,"2,1,3,0","0,3,2,1",-10.0,17.0,-40.0,12.0,0.7323578701485398,False
30.0,5.0,"2,1,3,0","1,0,2,3",-60.0,-5.0,-90.0,-10.0,0.5789193069111624,False
30.0,5.0,"2,1,3,0","1,0,3,2",-17.0,13.0,-47.0,8.0,0.574560749627771,False
30.0,5.0,"2,1,3,0","1,2,0,3",-18.0,-11.0,-48.0,-16.0,0.6401663170852642,False
30.0,5.0,"2,1,3,0","1,2,3,0",40.0,-6.0,10.0,-11.0,0.7818778972709941,False
30.0,5.0,"2,1,3,0","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.7877155582010382,False
30.0,5.0,"2,1,3,0","1,3,2,0",-24.0,4.0,-54.0,-1.0,0.7186220545461108,False
30.0,5.0,"2,1,3,0","2,0,1,3",-12.0,17.0,-42.0,12.0,0.7831681306815584,False
30.0,5.0,"2,1,3,0","2,0,3,1",15.0,11.0,-15.0,6.0,0.5822692750524334,False
30.0,5.0,"2,1,3,0","2,1,0,3",-22.0,8.0,-52.0,3.0,0.7621505853029741,False
30.0,5.0,"2,1,3,0","2,1,3,0",-49.0,16.0,-79.0,11.0,0.7504916680830833,False
30.0,5.0,"2,1,3,0","2,3,0,1",-60.0,-5.0,-90.0,-10.0,0.7813929167972373,False
30.0,5.0,"2,1,3,0","2,3,1,0",27.0,-14.0,-3.0,-19.0,0.6919702510718386,False
30.0,5.0,"2,1,3,0","3,0,1,2",13.0,13.0,-17.0,8.0,0.7638397642268107,False
30.0,5.0,"2,1,3,0","3,0,2,1",-4.0,1.0,-34.0,-4.0,0.5850521298285125,False
30.0,5.0,"2,1,3,0","3,1,0,2",20.0,-6.0,-10.0,-11.0,0.73637656207639,False
30.0,5.0,"2,1,3,0","3,1,2,0",-59.0,15.0,-89.0,10.0,0.7749751160179406,False
30.0,5.0,"2,1,3,0","3,2,0,1",50.0,11.0,20.0,6.0,0.6309498513864754,False
30.0,5.0,"2,1,3,0","3,2,1,0",37.0,14.0,7.0,9.0,0.6067911706952386,False
30.0,5.0,"2,3,0,1","0,1,2,3",-14.0,-15.0,-44.0,-20.0,0.8326083611991167,False
30.0,5.0,"2,3,0,1","0,1,3,2",32.0,-13.0,2.0,-18.0,0.7845424614617597,False
30.0,5.0,"2,3,0,1","0,2,1,3",-13.0,15.0,-43.0,10.0,0.6337461660947986,False
30.0,5.0,"2,3,0,1","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.8151492264892753,False
30.0,5.0,"2,3,0,1","0,3,1,2",-41.0,-8.0,-71.0,-13.0,0.7555001325983174,False
30.0,5.0,"2,3,0,1","0,3,2,1",-10.0,17.0,-40.0,12.0,0.773915613699087,False
30.0,5.0,"2,3,0,1","1,0,2,3",-21.0,12.0,-51.0,7.0,0.6078389364275092,False
30.0,5.0,"2,3,0,1","1,0,3,2",-17.0,13.0,-47.0,8.0,0.5935005306233331,False
30.0,5.0,"2,3,0,1","1,2,0,3",54.0,-9.0,24.0,-14.0,0.6779102294416295,False
30.0,5.0,"2,3,0,1","1,2,3,0",40.0,-6.0,10.0,-11.0,0.8238883863148695,False
30.0,5.0,"2,3,0,1","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.8361464644059469,False
30.0,5.0,"2,3,0,1","1,3,2,0",-17.0,11.0,-47.0,6.0,0.7761815485392186,False
30.0,5.0,"2,3,0,1","2,0,1,3",-12.0,17.0,-42.0,12.0,0.8165191024122379,False
30.0,5.0,"2,3,0,1","2,0,3,1",-18.0,11.0,-48.0,6.0,0.5995631395140298,False
30.0,5.0,"2,3,0,1","2,1,0,3",-22.0,8.0,-52.0,3.0,0.7967239943133639,False
30.0,5.0,"2,3,0,1","2,1,3,0",-59.0,-2.0,-89.0,-7.0,0.7892201269968807,False
30.0,5.0,"2,3,0,1","2,3,0,1",-16.0,-13.0,-46.0,-18.0,0.8150953810992619,False
30.0,5.0,"2,3,0,1","2,3,1,0",27.0,-14.0,-3.0,-19.0,0.7253463109864884,False
30.0,5.0,"2,3,0,1","3,0,1,2",13.0,13.0,-17.0,8.0,0.8057082827319091,False
30.0,5.0,"2,3,0,1","3,0,2,1",-4.0,0.0,-34.0,-5.0,0.6180917107580284,False
30.0,5.0,"2,3,0,1","3,1,0,2",48.0,-7.0,18.0,-12.0,0.7766976682326816,False
30.0,5.0,"2,3,0,1","3,1,2,0",-36.0,-8.0,-66.0,-13.0,0.8293352658186363,False
30.0,5.0,"2,3,0,1","3,2,0,1",50.0,11.0,20.0,6.0,0.6650649208669998,False
30.0,5.0,"2,3,0,1","3,2,1,0",37.0,14.0,7.0,9.0,0.6395208209377888,False
30.0,5.0,"2,3,1,0","0,1,2,3",14.0,-20.0,-16.0,-25.0,0.8936828864216064,False
30.0,5.0,"2,3,1,0","0,1,3,2",32.0,-13.0,2.0,-18.0,0.8144840035706546,False
30.0,5.0,"2,3,1,0","0,2,1,3",43.0,16.0,13.0,11.0,0.6976692805061916,False
30.0,5.0,"2,3,1,0","0,2,3,1",-60.0,-3.0,-90.0,-8.0,0.8731087012728351,False
30.0,5.0,"2,3,1,0","0,3,1,2",-41.0,-8.0,-71.0,-13.0,0.807778978638669,False
30.0,5.0,"2,3,1,0","0,3,2,1",6.0,20.0,-24.0,15.0,0.8474786247997538,False
30.0,5.0,"2,3,1,0","1,0,2,3",-21.0,12.0,-51.0,7.0,0.6703585085929564,False
30.0,5.0,"2,3,1,0","1,0,3,2",41.0,-5.0,11.0,-10.0,0.6284453466723996,False
30.0,5.0,"2,3,1,0","1,2,0,3",54.0,-9.0,24.0,-14.0,0.7394210426393392,False
30.0,5.0,"2,3,1,0","1,2,3,0",-1.0,-19.0,-31.0,-24.0,0.8773229713595635,False
30.0,5.0,"2,3,1,0","1,3,0,2",-4.0,0.0,-34.0,-5.0,0.8904286041671269,False
30.0,5.0,"2,3,1,0","1,3,2,0",-17.0,11.0,-47.0,6.0,0.8474883583054489,False
30.0,5.0,"2,3,1,0","2,0,1,3",-12.0,17.0,-42.0,12.0,0.8522448428504413,False
30.0,5.0,"2,3,1,0","2,0,3,1",-36.0,8.0,-66.0,3.0,0.6436843656821756,False
30.0,5.0,"2,3,1,0","2,1,0,3",-17.0,11.0,-47.0,6.0,0.8525458221471399,False
30.0,5.0,"2,3,1,0","2,1,3,0",19.0,-17.0,-11.0,-22.0,0.853435100454813,False
30.0,5.0,"2,3,1,0","2,3,0,1",-16.0,-13.0,-46.0,-18.0,0.9006979351266287,False
30.0,5.0,"2,3,1,0","2,3,1,0",16.0,18.0,-14.0,13.0,0.7897124460903299,False
30.0,5.0,"2,3,1,0","3,0,1,2",9.0,6.0,-21.0,1.0,0.872621875581935,False
30.0,5.0,"2,3,1,0","3,0,2,1",-4.0,0.0,-34.0,-5.0,0.6582178633602772,False
30.0,5.0,"2,3,1,0","3,1,0,2",6.0,20.0,-24.0,15.0,0.8427396938202084,False
30.0,5.0,"2,3,1,0","3,1,2,0",-36.0,-8.0,-66.0,-13.0,0.8955851596993523,False
30.0,5.0,"2,3,1,0","3,2,0,1",14.0,-20.0,-16.0,-25.0,0.7298319467723622,False
30.0,5.0,"2,3,1,0","3,2,1,0",21.0,-6.0,-9.0,-11.0,0.6919673105889561,False
30.0,5.0,"3,0,1,2","0,1,2,3",18.0,6.0,-12.0,1.0,0.761581455969438,False
30.0,5.0,"3,0,1,2","0,1,3,2",31.0,-3.0,1.0,-8.0,0.7292056016516864,False
30.0,5.0,"3,0,1,2","0,2,1,3",-13.0,15.0,-43.0,10.0,0.5670922525841288,False
30.0,5.0,"3,0,1,2","0,2,3,1",-40.0,15.0,-70.0,10.0,0.7416259261889636,False
30.0,5.0,"3,0,1,2","0,3,1,2",40.0,-17.0,10.0,-22.0,0.6853621959720663,False
30.0,5.0,"3,0,1,2","0,3,2,1",-31.0,-3.0,-61.0,-8.0,0.7065395863033436,False
30.0,5.0,"3,0,1,2","1,0,2,3",-60.0,-5.0,-90.0,-10.0,0.5639255699758817,False
30.0,5.0,"3,0,1,2","1,0,3,2",-17.0,13.0,-47.0,8.0,0.554605426411877,False
30.0,5.0,"3,0,1,2","1,2,0,3",-27.0,-4.0,-57.0,-9.0,0.6157422503766994,False
