case_id,scenario_id,detector,valid_cells,detection_count,stored_point_count,detections_per_frame,mean_azimuth_deg,std_azimuth_deg,mean_elevation_deg,std_elevation_deg,geometry_status
ss3_upper,pfa1e4_train4,fixed_energy_local_peak,119556,6,6,0.14634146341463414,0.6770574372174488,13.344342439021796,-11.050978615596549,6.98871328519561,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e2_train8,ca_cfar_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e2_train8,ca_threshold_only,79376,846,256,20.634146341463413,nan,nan,-6.522932161998849,19.071352059802617,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e2_train8,os_cfar_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e2_train8,fixed_energy_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e3_train8,ca_cfar_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e3_train8,ca_threshold_only,79376,133,133,3.2439024390243905,0.8328112929040103,9.206227447683261,-0.8357527294601733,15.181151434835732,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e3_train8,os_cfar_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e3_train8,fixed_energy_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e4_train8,ca_cfar_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e4_train8,ca_threshold_only,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e4_train8,os_cfar_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
ss3_upper,pfa1e4_train8,fixed_energy_local_peak,79376,0,0,0.0,nan,nan,nan,nan,candidate_mapping_not_phase_center_calibrated
