case_id,source_h5,sea_state,model,frame,time_s,facet_count,dominant_azimuth_deg,dominant_elevation_deg,estimated_azimuth_deg,estimated_elevation_deg,azimuth_error_to_dominant_deg,elevation_error_to_dominant_deg,score,peak_to_second_db,angle_jump_deg
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,6,3.0,32,-83.6598082540901,-3.159022892976031,42.0,4.0,125.6598082540901,7.159022892976031,0.3466987904149729,0.04472996187800592,10.295630140987
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,7,3.5,32,81.86989764584403,-4.048438034347983,-37.0,-14.0,-118.86989764584403,-9.951561965652017,0.2606161231945356,0.06326435714502637,81.02468759581859
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,8,4.0,32,-45.0,-4.026441131185963,33.0,-20.0,78.0,-15.973558868814038,0.4296112127508747,0.020237189982299605,70.25667228100119
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,9,4.5,32,-60.94539590092286,-2.804339164389133,-18.0,-6.0,42.94539590092286,-3.195660835610867,0.327428716143233,0.04112377619662101,52.88667128870941
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,10,5.0,32,28.30075576600638,-1.9653284922686458,-51.0,-12.0,-79.30075576600638,-10.034671507731353,0.3655581414042381,0.20282270815187992,33.54101966249684
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,11,5.5,32,-45.0,-4.047963649830206,-53.0,6.0,-8.0,10.047963649830205,0.2995596044830158,0.03172263905140533,18.110770276274835
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,12,6.0,32,28.30075576600638,-1.9521061442885357,-17.0,-13.0,-45.300755766006375,-11.047893855711465,0.23011945319175509,0.07896118357735862,40.70626487409524
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,13,6.5,32,30.96375653207352,-4.905797548474111,37.0,-6.0,6.036243467926479,-1.0942024515258888,0.41345808269809947,0.014331793082297763,54.45181356024793
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,14,7.0,32,-11.309932474020213,-5.611557879656313,-19.0,5.0,-7.690067525979787,10.611557879656313,0.3802429628823309,0.0017256851811245344,57.0701322935211
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,15,7.5,32,-45.0,-19.29784109789333,-20.0,-7.0,25.0,12.297841097893329,0.8117131629032924,0.0007464336538614668,12.041594578792296
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,16,8.0,32,30.96375653207352,-4.823655147665248,46.0,7.0,15.036243467926479,11.823655147665248,0.33340817628816627,0.004970037349054205,67.468511173732
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,17,8.5,32,-45.0,-19.635692031349162,6.0,0.0,51.0,19.635692031349162,0.7450200310504137,0.0009068224183563215,40.607881008493905
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,18,9.0,32,12.994616791916505,-2.132956893353454,-7.0,-4.0,-19.994616791916506,-1.867043106646546,0.26058934227822766,0.010818851630406377,13.601470508735444
ss1_rippled,D:\hp-laptop\USV\awr2944_sea_clutter_v02\simulation\stages\v02_dynamic_sea_truth\results\matlab\v02b_forward_seed101_hs1m\data\ss1_rippled_seed101.h5,1,pcb_centroid_candidate,19,9.5,32,-60.94539590092286,-2.7683841204487534,-16.0,4.0,44.94539590092286,6.768384120448753,0.39042430094724506,0.027803037448630975,12.041594578792296
