model,azimuth_deg,elevation_deg,power_linear
ideal_v04,-48.0,20.0,0.011866858014160975
ideal_v04,-47.0,-20.0,0.011468867816338657
ideal_v04,-47.0,-19.0,0.014348890777927658
ideal_v04,-47.0,-18.0,0.017551400806810166
ideal_v04,-47.0,-17.0,0.021049525479687914
ideal_v04,-47.0,-16.0,0.02480759175414356
ideal_v04,-47.0,-15.0,0.028781839259771232
ideal_v04,-47.0,-14.0,0.03292136734333448
ideal_v04,-47.0,-13.0,0.03716927845497661
ideal_v04,-47.0,-12.0,0.04146397633442579
ideal_v04,-47.0,-11.0,0.04574057539004987
ideal_v04,-47.0,-10.0,0.04993237749671868
ideal_v04,-47.0,-9.0,0.05397237391717544
ideal_v04,-47.0,-8.0,0.05779473285926117
ideal_v04,-47.0,-7.0,0.06133623696685958
ideal_v04,-47.0,-6.0,0.06453763944876972
ideal_v04,-47.0,-5.0,0.06734491223932192
ideal_v04,-47.0,-4.0,0.06971036426095426
ideal_v04,-47.0,-3.0,0.07159361228323548
ideal_v04,-47.0,-2.0,0.07296239087436797
ideal_v04,-47.0,-1.0,0.07379319142283389
ideal_v04,-47.0,0.0,0.07407172314410174
ideal_v04,-47.0,1.0,0.07379319142283386
ideal_v04,-47.0,2.0,0.07296239087436802
ideal_v04,-47.0,3.0,0.07159361228323545
ideal_v04,-47.0,4.0,0.06971036426095432
ideal_v04,-47.0,5.0,0.06734491223932189
ideal_v04,-47.0,6.0,0.06453763944876975
ideal_v04,-47.0,7.0,0.06133623696685958
ideal_v04,-47.0,8.0,0.05779473285926117
ideal_v04,-47.0,9.0,0.0539723739171754
ideal_v04,-47.0,10.0,0.04993237749671863
ideal_v04,-47.0,11.0,0.045740575390049935
ideal_v04,-47.0,12.0,0.041463976334425834
ideal_v04,-47.0,13.0,0.03716927845497663
ideal_v04,-47.0,14.0,0.032921367343334486
ideal_v04,-47.0,15.0,0.02878183925977126
ideal_v04,-47.0,16.0,0.024807591754143595
ideal_v04,-47.0,17.0,0.021049525479687914
ideal_v04,-47.0,18.0,0.01755140080681018
ideal_v04,-47.0,19.0,0.014348890777927635
ideal_v04,-47.0,20.0,0.011468867816338678
ideal_v04,-46.0,-20.0,0.010956856904813352
ideal_v04,-46.0,-19.0,0.0137624939352806
ideal_v04,-46.0,-18.0,0.016896621570585628
ideal_v04,-46.0,-17.0,0.020334837834952026
ideal_v04,-46.0,-16.0,0.02404353954299322
ideal_v04,-46.0,-15.0,0.027980533310795853
ideal_v04,-46.0,-14.0,0.03209590700849668
ideal_v04,-46.0,-13.0,0.0363331278220201
ideal_v04,-46.0,-12.0,0.04063032731149054
ideal_v04,-46.0,-11.0,0.04492173008652061
ideal_v04,-46.0,-10.0,0.04913918089297581
ideal_v04,-46.0,-9.0,0.05321372485179976
ideal_v04,-46.0,-8.0,0.05707719706250085
ideal_v04,-46.0,-7.0,0.060663780487269406
ideal_v04,-46.0,-6.0,0.06391149464928844
ideal_v04,-46.0,-5.0,0.06676358189636665
ideal_v04,-46.0,-4.0,0.06916976250937308
ideal_v04,-46.0,-3.0,0.0710873345278673
ideal_v04,-46.0,-2.0,0.07248209863227546
ideal_v04,-46.0,-1.0,0.07332909263532396
ideal_v04,-46.0,0.0,0.07361312403205816
ideal_v04,-46.0,1.0,0.0733290926353239
ideal_v04,-46.0,2.0,0.07248209863227549
ideal_v04,-46.0,3.0,0.07108733452786727
ideal_v04,-46.0,4.0,0.06916976250937308
ideal_v04,-46.0,5.0,0.06676358189636665
ideal_v04,-46.0,6.0,0.06391149464928847
ideal_v04,-46.0,7.0,0.060663780487269434
ideal_v04,-46.0,8.0,0.05707719706250086
ideal_v04,-46.0,9.0,0.05321372485179976
ideal_v04,-46.0,10.0,0.04913918089297578
ideal_v04,-46.0,11.0,0.0449217300865206
ideal_v04,-46.0,12.0,0.04063032731149054
ideal_v04,-46.0,13.0,0.03633312782202008
ideal_v04,-46.0,14.0,0.03209590700849672
ideal_v04,-46.0,15.0,0.027980533310795842
ideal_v04,-46.0,16.0,0.024043539542993195
ideal_v04,-46.0,17.0,0.02033483783495201
ideal_v04,-46.0,18.0,0.016896621570585604
ideal_v04,-46.0,19.0,0.013762493935280626
ideal_v04,-46.0,20.0,0.010956856904813336
ideal_v04,-45.0,-20.0,0.010332961623531816
ideal_v04,-45.0,-19.0,0.013033375062028198
ideal_v04,-45.0,-18.0,0.016064293976722124
ideal_v04,-45.0,-17.0,0.019404059250420564
ideal_v04,-45.0,-16.0,0.023021530029492893
ideal_v04,-45.0,-15.0,0.026876583058235683
ideal_v04,-45.0,-14.0,0.030920895515867245
ideal_v04,-45.0,-13.0,0.03509898177535648
ideal_v04,-45.0,-12.0,0.039349447151590604
ideal_v04,-45.0,-11.0,0.043606416269317494
ideal_v04,-45.0,-10.0,0.04780109018210009
ideal_v04,-45.0,-9.0,0.0518633847313234
ideal_v04,-45.0,-8.0,0.055723602683143705
ideal_v04,-45.0,-7.0,0.059314093692883346
ideal_v04,-45.0,-6.0,0.06257085885441455
ideal_v04,-45.0,-5.0,0.06543506021629299
ideal_v04,-45.0,-4.0,0.06785439991455225
ideal_v04,-45.0,-3.0,0.06978433823857426
ideal_v04,-45.0,-2.0,0.07118912480643606
ideal_v04,-45.0,-1.0,0.07204262192447666
ideal_v04,-45.0,0.0,0.07232890404082014
ideal_v04,-45.0,1.0,0.07204262192447664
ideal_v04,-45.0,2.0,0.07118912480643609
ideal_v04,-45.0,3.0,0.06978433823857423
ideal_v04,-45.0,4.0,0.0678543999145523
ideal_v04,-45.0,5.0,0.06543506021629301
ideal_v04,-45.0,6.0,0.06257085885441455
ideal_v04,-45.0,7.0,0.05931409369288333
ideal_v04,-45.0,8.0,0.055723602683143705
ideal_v04,-45.0,9.0,0.05186338473132339
ideal_v04,-45.0,10.0,0.04780109018210011
ideal_v04,-45.0,11.0,0.04360641626931751
ideal_v04,-45.0,12.0,0.0393494471515906
ideal_v04,-45.0,13.0,0.0350989817753564
ideal_v04,-45.0,14.0,0.030920895515867224
ideal_v04,-45.0,15.0,0.02687658305823569
ideal_v04,-45.0,16.0,0.023021530029492875
ideal_v04,-45.0,17.0,0.019404059250420574
ideal_v04,-45.0,18.0,0.016064293976722138
ideal_v04,-45.0,19.0,0.01303337506202817
ideal_v04,-45.0,20.0,0.010332961623531828
ideal_v04,-44.0,-20.0,0.009602541224033789
ideal_v04,-44.0,-19.0,0.012167014416080424
ideal_v04,-44.0,-18.0,0.015059708824078038
ideal_v04,-44.0,-17.0,0.018261937818674377
ideal_v04,-44.0,-16.0,0.02174538599598098
ideal_v04,-44.0,-15.0,0.025472489576181073
ideal_v04,-44.0,-14.0,0.029397119043264454
ideal_v04,-44.0,-13.0,0.03346553927935076
ideal_v04,-44.0,-12.0,0.03761761364459467
ideal_v04,-44.0,-11.0,0.04178821142093039
ideal_v04,-44.0,-10.0,0.04590877289279167
ideal_v04,-44.0,-9.0,0.049908983092411804
ideal_v04,-44.0,-8.0,0.05371850381135109
ideal_v04,-44.0,-7.0,0.05726871371995421
ideal_v04,-44.0,-6.0,0.06049440813652288
ideal_v04,-44.0,-5.0,0.06333541291161845
ideal_v04,-44.0,-4.0,0.06573807079404856
ideal_v04,-44.0,-3.0,0.06765656328668884
ideal_v04,-44.0,-2.0,0.06905403616911446
ideal_v04,-44.0,-1.0,0.06990350238111125
ideal_v04,-44.0,0.0,0.07018850168742247
ideal_v04,-44.0,1.0,0.06990350238111122
ideal_v04,-44.0,2.0,0.06905403616911449
ideal_v04,-44.0,3.0,0.06765656328668881
ideal_v04,-44.0,4.0,0.06573807079404856
ideal_v04,-44.0,5.0,0.06333541291161843
ideal_v04,-44.0,6.0,0.06049440813652287
ideal_v04,-44.0,7.0,0.057268713719954255
ideal_v04,-44.0,8.0,0.053718503811351105
ideal_v04,-44.0,9.0,0.049908983092411756
ideal_v04,-44.0,10.0,0.04590877289279164
ideal_v04,-44.0,11.0,0.04178821142093042
ideal_v04,-44.0,12.0,0.03761761364459468
ideal_v04,-44.0,13.0,0.03346553927935074
ideal_v04,-44.0,14.0,0.02939711904326441
ideal_v04,-44.0,15.0,0.025472489576181073
ideal_v04,-44.0,16.0,0.021745385995981005
ideal_v04,-44.0,17.0,0.01826193781867437
ideal_v04,-44.0,18.0,0.015059708824078014
ideal_v04,-44.0,19.0,0.012167014416080448
ideal_v04,-44.0,20.0,0.009602541224033798
ideal_v04,-43.0,-20.0,0.008774546839236093
ideal_v04,-43.0,-19.0,0.011173347447426395
ideal_v04,-43.0,-18.0,0.013893561272352773
ideal_v04,-43.0,-17.0,0.016919651166686096
ideal_v04,-43.0,-16.0,0.020226448808573144
ideal_v04,-43.0,-15.0,0.023779411375065923
ideal_v04,-43.0,-14.0,0.02753519423389334
ideal_v04,-43.0,-13.0,0.03144252021563716
ideal_v04,-43.0,-12.0,0.0354433159355928
ideal_v04,-43.0,-11.0,0.03947407712369159
ideal_v04,-43.0,-10.0,0.04346741820215078
ideal_v04,-43.0,-9.0,0.04735375652989329
ideal_v04,-43.0,-8.0,0.05106307882013779
ideal_v04,-43.0,-7.0,0.0545267361603518
ideal_v04,-43.0,-6.0,0.05767921468416526
ideal_v04,-43.0,-5.0,0.06045983107873015
ideal_v04,-43.0,-4.0,0.06281430554701882
ideal_v04,-43.0,-3.0,0.06469616936180332
ideal_v04,-43.0,-2.0,0.06606796953115536
ideal_v04,-43.0,-1.0,0.06690223914580011
ideal_v04,-43.0,0.0,0.06718220852229644
ideal_v04,-43.0,1.0,0.06690223914580007
ideal_v04,-43.0,2.0,0.06606796953115539
ideal_v04,-43.0,3.0,0.06469616936180327
ideal_v04,-43.0,4.0,0.06281430554701879
ideal_v04,-43.0,5.0,0.060459831078730125
ideal_v04,-43.0,6.0,0.057679214684165286
ideal_v04,-43.0,7.0,0.0545267361603518
ideal_v04,-43.0,8.0,0.05106307882013783
ideal_v04,-43.0,9.0,0.04735375652989326
ideal_v04,-43.0,10.0,0.04346741820215083
ideal_v04,-43.0,11.0,0.03947407712369161
ideal_v04,-43.0,12.0,0.035443315935592794
ideal_v04,-43.0,13.0,0.031442520215637135
ideal_v04,-43.0,14.0,0.02753519423389332
ideal_v04,-43.0,15.0,0.023779411375065933
ideal_v04,-43.0,16.0,0.02022644880857313
ideal_v04,-43.0,17.0,0.016919651166686117
ideal_v04,-43.0,18.0,0.01389356127235278
ideal_v04,-43.0,19.0,0.011173347447426393
ideal_v04,-43.0,20.0,0.008774546839236078
ideal_v04,-42.0,-20.0,0.007861851584141762
ideal_v04,-42.0,-19.0,0.010067202053963817
ideal_v04,-42.0,-18.0,0.012582514390239908
ideal_v04,-42.0,-17.0,0.015395515533777937
ideal_v04,-42.0,-16.0,0.01848445173391074
ideal_v04,-42.0,-15.0,0.021818219471673728
ideal_v04,-42.0,-14.0,0.02535682066199744
ideal_v04,-42.0,-13.0,0.02905212835300782
ideal_v04,-42.0,-12.0,0.03284893795567401
ideal_v04,-42.0,-11.0,0.03668626920840286
ideal_v04,-42.0,-10.0,0.04049887590668774
ideal_v04,-42.0,-9.0,0.04421891410582176
ideal_v04,-42.0,-8.0,0.047777715136142304
ideal_v04,-42.0,-7.0,0.051107607367678456
ideal_v04,-42.0,-6.0,0.0541437301605589
ideal_v04,-42.0,-5.0,0.05682578471431441
ideal_v04,-42.0,-4.0,0.05909966941399469
ideal_v04,-42.0,-3.0,0.060918951566249414
ideal_v04,-42.0,-2.0,0.0622461329128646
ideal_v04,-42.0,-1.0,0.06305367278964602
ideal_v04,-42.0,0.0,0.06332474005885524
ideal_v04,-42.0,1.0,0.06305367278964602
ideal_v04,-42.0,2.0,0.06224613291286463
ideal_v04,-42.0,3.0,0.06091895156624939
ideal_v04,-42.0,4.0,0.05909966941399472
ideal_v04,-42.0,5.0,0.05682578471431436
ideal_v04,-42.0,6.0,0.05414373016055891
ideal_v04,-42.0,7.0,0.05110760736767842
ideal_v04,-42.0,8.0,0.04777771513614227
ideal_v04,-42.0,9.0,0.04421891410582169
ideal_v04,-42.0,10.0,0.040498875906687715
ideal_v04,-42.0,11.0,0.03668626920840289
ideal_v04,-42.0,12.0,0.032848937955674
ideal_v04,-42.0,13.0,0.029052128353007755
ideal_v04,-42.0,14.0,0.025356820661997424
ideal_v04,-42.0,15.0,0.02181821947167372
ideal_v04,-42.0,16.0,0.018484451733910754
ideal_v04,-42.0,17.0,0.015395515533777944
ideal_v04,-42.0,18.0,0.012582514390239947
ideal_v04,-42.0,19.0,0.010067202053963817
ideal_v04,-42.0,20.0,0.007861851584141771
ideal_v04,-41.0,-20.0,0.006881526544262948
ideal_v04,-41.0,-19.0,0.008868670792292142
ideal_v04,-41.0,-18.0,0.011149686319625285
ideal_v04,-41.0,-17.0,0.013715606968699773
ideal_v04,-41.0,-16.0,0.016548293971604105
ideal_v04,-41.0,-15.0,0.01962044210744569
ideal_v04,-41.0,-14.0,0.02289591243726993
ideal_v04,-41.0,-13.0,0.026330383695041742
ideal_v04,-41.0,-12.0,0.029872302369091955
ideal_v04,-41.0,-11.0,0.033464100563469545
ideal_v04,-41.0,-10.0,0.03704364126106162
ideal_v04,-41.0,-9.0,0.040545842906371164
ideal_v04,-41.0,-8.0,0.04390442947654963
ideal_v04,-41.0,-7.0,0.04705374851325378
ideal_v04,-41.0,-6.0,0.04993059795873284
ideal_v04,-41.0,-5.0,0.05247600301688815
ideal_v04,-41.0,-4.0,0.05463688652275157
ideal_v04,-41.0,-3.0,0.056367580283988125
ideal_v04,-41.0,-2.0,0.057631130354475854
ideal_v04,-41.0,-1.0,0.05840035599040681
ideal_v04,-41.0,0.0,0.05865862988994686
ideal_v04,-41.0,1.0,0.058400355990406785
ideal_v04,-41.0,2.0,0.057631130354475896
ideal_v04,-41.0,3.0,0.056367580283988125
ideal_v04,-41.0,4.0,0.05463688652275158
ideal_v04,-41.0,5.0,0.05247600301688815
ideal_v04,-41.0,6.0,0.049930597958732885
ideal_v04,-41.0,7.0,0.04705374851325379
ideal_v04,-41.0,8.0,0.0439044294765496
ideal_v04,-41.0,9.0,0.04054584290637119
ideal_v04,-41.0,10.0,0.03704364126106166
ideal_v04,-41.0,11.0,0.033464100563469566
ideal_v04,-41.0,12.0,0.029872302369091937
ideal_v04,-41.0,13.0,0.026330383695041752
ideal_v04,-41.0,14.0,0.02289591243726993
ideal_v04,-41.0,15.0,0.019620442107445697
ideal_v04,-41.0,16.0,0.016548293971604063
ideal_v04,-41.0,17.0,0.013715606968699754
ideal_v04,-41.0,18.0,0.0111496863196253
ideal_v04,-41.0,19.0,0.008868670792292116
ideal_v04,-41.0,20.0,0.006881526544262953
ideal_v04,-40.0,-20.0,0.00585504686591619
ideal_v04,-40.0,-19.0,0.007603397753689558
ideal_v04,-40.0,-18.0,0.009625035590582106
ideal_v04,-40.0,-17.0,0.011914263348577541
ideal_v04,-40.0,-16.0,0.014456677652632274
ideal_v04,-40.0,-15.0,0.01722905434995916
ideal_v04,-40.0,-14.0,0.020199556683357926
ideal_v04,-40.0,-13.0,0.023328264055936083
ideal_v04,-40.0,-12.0,0.026568006733942454
ideal_v04,-40.0,-11.0,0.02986548001211088
ideal_v04,-40.0,-10.0,0.033162600810617456
ideal_v04,-40.0,-9.0,0.03639806075161564
ideal_v04,-40.0,-8.0,0.03950902275304594
ideal_v04,-40.0,-7.0,0.04243290326131443
ideal_v04,-40.0,-6.0,0.04510917951449128
ideal_v04,-40.0,-5.0,0.047481160690930516
ideal_v04,-40.0,-4.0,0.049497663386092634
ideal_v04,-40.0,-3.0,0.05111453543996549
ideal_v04,-40.0,-2.0,0.052295977523532905
ideal_v04,-40.0,-1.0,0.053015618859241456
ideal_v04,-40.0,0.0,0.053257311741252734
ideal_v04,-40.0,1.0,0.05301561885924144
ideal_v04,-40.0,2.0,0.05229597752353295
ideal_v04,-40.0,3.0,0.051114535439965476
ideal_v04,-40.0,4.0,0.04949766338609257
ideal_v04,-40.0,5.0,0.047481160690930495
ideal_v04,-40.0,6.0,0.045109179514491296
ideal_v04,-40.0,7.0,0.04243290326131444
ideal_v04,-40.0,8.0,0.03950902275304594
ideal_v04,-40.0,9.0,0.03639806075161562
ideal_v04,-40.0,10.0,0.03316260081061746
ideal_v04,-40.0,11.0,0.02986548001211086
ideal_v04,-40.0,12.0,0.02656800673394246
ideal_v04,-40.0,13.0,0.023328264055936083
ideal_v04,-40.0,14.0,0.020199556683357895
ideal_v04,-40.0,15.0,0.017229054349959153
ideal_v04,-40.0,16.0,0.01445667765263226
ideal_v04,-40.0,17.0,0.011914263348577541
ideal_v04,-40.0,18.0,0.00962503559058212
ideal_v04,-40.0,19.0,0.007603397753689538
ideal_v04,-40.0,20.0,0.005855046865916208
ideal_v04,-39.0,-20.0,0.0048084120829754995
ideal_v04,-39.0,-19.0,0.0063027595847728254
ideal_v04,-39.0,-18.0,0.008045618680125238
ideal_v04,-39.0,-17.0,0.010034435202967594
ideal_v04,-39.0,-16.0,0.012258568985391235
ideal_v04,-39.0,-15.0,0.014699066321376096
ideal_v04,-39.0,-14.0,0.01732874463967652
ideal_v04,-39.0,-13.0,0.0201125931654371
ideal_v04,-39.0,-12.0,0.023008480399622548
ideal_v04,-39.0,-11.0,0.025968146817110953
ideal_v04,-39.0,-10.0,0.02893844978549337
ideal_v04,-39.0,-9.0,0.031862817775538656
ideal_v04,-39.0,-8.0,0.03468286282617396
ideal_v04,-39.0,-7.0,0.03734009420531654
ideal_v04,-39.0,-6.0,0.03977767244163194
ideal_v04,-39.0,-5.0,0.04194214146632421
ideal_v04,-39.0,-4.0,0.04378507748500376
ideal_v04,-39.0,-3.0,0.045264596303741494
ideal_v04,-39.0,-2.0,0.046346665996364715
ideal_v04,-39.0,-1.0,0.04700617879802035
ideal_v04,-39.0,0.0,0.04722774467056785
ideal_v04,-39.0,1.0,0.04700617879802035
ideal_v04,-39.0,2.0,0.04634666599636478
ideal_v04,-39.0,3.0,0.045264596303741494
ideal_v04,-39.0,4.0,0.04378507748500375
ideal_v04,-39.0,5.0,0.04194214146632423
ideal_v04,-39.0,6.0,0.039777672441631946
ideal_v04,-39.0,7.0,0.03734009420531656
ideal_v04,-39.0,8.0,0.034682862826173944
ideal_v04,-39.0,9.0,0.03186281777553862
ideal_v04,-39.0,10.0,0.02893844978549335
ideal_v04,-39.0,11.0,0.025968146817110963
ideal_v04,-39.0,12.0,0.02300848039962256
ideal_v04,-39.0,13.0,0.020112593165437107
ideal_v04,-39.0,14.0,0.017328744639676513
ideal_v04,-39.0,15.0,0.0146990663213761
ideal_v04,-39.0,16.0,0.012258568985391228
ideal_v04,-39.0,17.0,0.010034435202967575
ideal_v04,-39.0,18.0,0.008045618680125252
ideal_v04,-39.0,19.0,0.006302759584772823
ideal_v04,-39.0,20.0,0.004808412082975474
ideal_v04,-38.0,-20.0,0.00377216527528133
ideal_v04,-38.0,-19.0,0.005003920588030489
ideal_v04,-38.0,-18.0,0.006455694318053562
ideal_v04,-38.0,-17.0,0.008127853643198076
ideal_v04,-38.0,-16.0,0.010013444900278707
ideal_v04,-38.0,-15.0,0.01209786376054243
ideal_v04,-38.0,-14.0,0.014358820831934186
ideal_v04,-38.0,-13.0,0.016766611973846973
ideal_v04,-38.0,-12.0,0.019284689652848293
ideal_v04,-38.0,-11.0,0.021870518931049406
ideal_v04,-38.0,-10.0,0.02447668971392174
ideal_v04,-38.0,-9.0,0.027052246188740327
ideal_v04,-38.0,-8.0,0.029544185382378414
ideal_v04,-38.0,-7.0,0.03189906979462226
ideal_v04,-38.0,-6.0,0.03406469436134449
ideal_v04,-38.0,-5.0,0.03599174571198383
ideal_v04,-38.0,-4.0,0.037635391850208186
ideal_v04,-38.0,-3.0,0.03895674295341916
ideal_v04,-38.0,-2.0,0.039924128817109564
ideal_v04,-38.0,-1.0,0.04051414534804329
ideal_v04,-38.0,0.0,0.040712431153696826
ideal_v04,-38.0,1.0,0.040514145348043304
ideal_v04,-38.0,2.0,0.0399241288171096
ideal_v04,-38.0,3.0,0.03895674295341916
ideal_v04,-38.0,4.0,0.0376353918502082
ideal_v04,-38.0,5.0,0.03599174571198382
ideal_v04,-38.0,6.0,0.034064694361344475
ideal_v04,-38.0,7.0,0.03189906979462226
ideal_v04,-38.0,8.0,0.029544185382378383
ideal_v04,-38.0,9.0,0.027052246188740327
ideal_v04,-38.0,10.0,0.02447668971392175
ideal_v04,-38.0,11.0,0.021870518931049413
ideal_v04,-38.0,12.0,0.01928468965284831
ideal_v04,-38.0,13.0,0.01676661197384696
ideal_v04,-38.0,14.0,0.014358820831934207
ideal_v04,-38.0,15.0,0.012097863760542418
ideal_v04,-38.0,16.0,0.01001344490027869
ideal_v04,-38.0,17.0,0.008127853643198072
ideal_v04,-38.0,18.0,0.006455694318053564
ideal_v04,-38.0,19.0,0.005003920588030479
ideal_v04,-38.0,20.0,0.0037721652752813334
ideal_v04,-37.0,-20.0,0.002781296716492866
ideal_v04,-37.0,-19.0,0.0037497430632444165
ideal_v04,-37.0,-18.0,0.004906650415985352
ideal_v04,-37.0,-17.0,0.006254985192201997
ideal_v04,-37.0,-16.0,0.0077912881285501275
ideal_v04,-37.0,-15.0,0.009505256261164273
ideal_v04,-37.0,-14.0,0.011379597399693747
ideal_v04,-37.0,-13.0,0.013390171431756871
ideal_v04,-37.0,-12.0,0.015506420141685297
ideal_v04,-37.0,-11.0,0.017692074497062844
ideal_v04,-37.0,-10.0,0.019906116129063973
ideal_v04,-37.0,-9.0,0.022103958549879593
ideal_v04,-37.0,-8.0,0.024238803992825273
ideal_v04,-37.0,-7.0,0.026263124027953975
ideal_v04,-37.0,-6.0,0.028130206603951328
ideal_v04,-37.0,-5.0,0.029795709098840998
ideal_v04,-37.0,-4.0,0.031219156424202175
ideal_v04,-37.0,-3.0,0.03236532521119615
ideal_v04,-37.0,-2.0,0.03320545950188551
ideal_v04,-37.0,-1.0,0.033718269973563565
ideal_v04,-37.0,0.0,0.03389067725256504
ideal_v04,-37.0,1.0,0.03371826997356358
ideal_v04,-37.0,2.0,0.03320545950188555
ideal_v04,-37.0,3.0,0.032365325211196144
ideal_v04,-37.0,4.0,0.031219156424202157
ideal_v04,-37.0,5.0,0.02979570909884098
ideal_v04,-37.0,6.0,0.028130206603951338
ideal_v04,-37.0,7.0,0.026263124027953964
ideal_v04,-37.0,8.0,0.024238803992825284
ideal_v04,-37.0,9.0,0.022103958549879604
ideal_v04,-37.0,10.0,0.019906116129063973
ideal_v04,-37.0,11.0,0.017692074497062858
ideal_v04,-37.0,12.0,0.015506420141685287
ideal_v04,-37.0,13.0,0.01339017143175686
ideal_v04,-37.0,14.0,0.01137959739969375
ideal_v04,-37.0,15.0,0.009505256261164264
ideal_v04,-37.0,16.0,0.007791288128550113
ideal_v04,-37.0,17.0,0.006254985192202005
ideal_v04,-37.0,18.0,0.0049066504159853575
ideal_v04,-37.0,19.0,0.003749743063244404
ideal_v04,-37.0,20.0,0.002781296716492864
ideal_v04,-36.0,-20.0,0.001875019379649353
ideal_v04,-36.0,-19.0,0.00258853611066644
ideal_v04,-36.0,-18.0,0.0034567319169604756
ideal_v04,-36.0,-17.0,0.0044847460958857875
ideal_v04,-36.0,-16.0,0.005672296795670891
ideal_v04,-36.0,-15.0,0.007013192016931927
ideal_v04,-36.0,-14.0,0.008495084478998887
ideal_v04,-36.0,-13.0,0.010099489120642464
ideal_v04,-36.0,-12.0,0.011802069965620799
ideal_v04,-36.0,-11.0,0.013573190682796332
ideal_v04,-36.0,-10.0,0.01537871100088926
ideal_v04,-36.0,-9.0,0.017180999769728023
ideal_v04,-36.0,-8.0,0.01894012541510797
ideal_v04,-36.0,-7.0,0.020615176263741885
ideal_v04,-36.0,-6.0,0.02216565707932912
ideal_v04,-36.0,-5.0,0.02355290440866662
ideal_v04,-36.0,-4.0,0.024741462135229243
ideal_v04,-36.0,-3.0,0.025700360010208957
ideal_v04,-36.0,-2.0,0.02640424179917884
ideal_v04,-36.0,-1.0,0.026834295862330645
ideal_v04,-36.0,0.0,0.026978949198112213
ideal_v04,-36.0,1.0,0.026834295862330645
ideal_v04,-36.0,2.0,0.026404241799178874
ideal_v04,-36.0,3.0,0.02570036001020894
ideal_v04,-36.0,4.0,0.024741462135229243
ideal_v04,-36.0,5.0,0.023552904408666628
ideal_v04,-36.0,6.0,0.02216565707932913
ideal_v04,-36.0,7.0,0.020615176263741868
ideal_v04,-36.0,8.0,0.018940125415107985
ideal_v04,-36.0,9.0,0.017180999769728023
ideal_v04,-36.0,10.0,0.015378711000889275
ideal_v04,-36.0,11.0,0.013573190682796341
ideal_v04,-36.0,12.0,0.011802069965620802
ideal_v04,-36.0,13.0,0.010099489120642456
ideal_v04,-36.0,14.0,0.00849508447899889
ideal_v04,-36.0,15.0,0.007013192016931906
ideal_v04,-36.0,16.0,0.005672296795670891
ideal_v04,-36.0,17.0,0.004484746095885777
ideal_v04,-36.0,18.0,0.0034567319169604735
ideal_v04,-36.0,19.0,0.0025885361106664406
ideal_v04,-36.0,20.0,0.0018750193796493626
ideal_v04,-35.0,-20.0,0.001096406052697974
ideal_v04,-35.0,-19.0,0.0015736290489032794
ideal_v04,-35.0,-18.0,0.002170551387070951
ideal_v04,-35.0,-17.0,0.002893952848030948
ideal_v04,-35.0,-16.0,0.0037462794118348726
ideal_v04,-35.0,-15.0,0.004725103372029616
ideal_v04,-35.0,-14.0,0.005822793673113516
ideal_v04,-35.0,-13.0,0.007026418904112205
ideal_v04,-35.0,-12.0,0.008317894252628492
ideal_v04,-35.0,-11.0,0.009674371973425024
ideal_v04,-35.0,-10.0,0.01106886314082116
ideal_v04,-35.0,-9.0,0.012471067216699163
ideal_v04,-35.0,-8.0,0.013848375823116973
ideal_v04,-35.0,-7.0,0.015167008547350808
ideal_v04,-35.0,-6.0,0.016393232031934806
ideal_v04,-35.0,-5.0,0.017494609317218607
ideal_v04,-35.0,-4.0,0.01844122460136373
ideal_v04,-35.0,-3.0,0.019206829336247518
ideal_v04,-35.0,-2.0,0.019769858841641227
ideal_v04,-35.0,-1.0,0.02011427423331753
ideal_v04,-35.0,0.0,0.0202301921563763
ideal_v04,-35.0,1.0,0.020114274233317537
ideal_v04,-35.0,2.0,0.019769858841641258
ideal_v04,-35.0,3.0,0.019206829336247518
ideal_v04,-35.0,4.0,0.018441224601363722
ideal_v04,-35.0,5.0,0.017494609317218593
ideal_v04,-35.0,6.0,0.016393232031934806
ideal_v04,-35.0,7.0,0.015167008547350825
ideal_v04,-35.0,8.0,0.013848375823116967
ideal_v04,-35.0,9.0,0.01247106721669916
ideal_v04,-35.0,10.0,0.011068863140821165
ideal_v04,-35.0,11.0,0.00967437197342505
ideal_v04,-35.0,12.0,0.008317894252628496
ideal_v04,-35.0,13.0,0.0070264189041121935
ideal_v04,-35.0,14.0,0.005822793673113513
ideal_v04,-35.0,15.0,0.004725103372029614
ideal_v04,-35.0,16.0,0.0037462794118348817
ideal_v04,-35.0,17.0,0.002893952848030961
ideal_v04,-35.0,18.0,0.00217055138707095
ideal_v04,-35.0,19.0,0.0015736290489032838
ideal_v04,-35.0,20.0,0.0010964060526979687
ideal_v04,-34.0,-20.0,0.0004918808749310232
ideal_v04,-34.0,-19.0,0.0007627594117972912
ideal_v04,-34.0,-18.0,0.001118368812907069
ideal_v04,-34.0,-17.0,0.0015664912035396547
ideal_v04,-34.0,-16.0,0.0021117126439938218
ideal_v04,-34.0,-15.0,0.0027548549813132613
ideal_v04,-34.0,-14.0,0.0034925801851600877
ideal_v04,-34.0,-13.0,0.004317192360323332
ideal_v04,-34.0,-12.0,0.005216652683781281
ideal_v04,-34.0,-11.0,0.0061748117207293994
ideal_v04,-34.0,-10.0,0.007171852496185633
ideal_v04,-34.0,-9.0,0.00818492691181229
ideal_v04,-34.0,-8.0,0.009188958156759307
