source_file,frame_num,packet_length,declared_detected_count,tlv_count,tlv_types,decoded_point_count
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,441,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,442,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,443,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,444,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,445,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,446,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,447,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,448,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,449,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,450,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,451,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,452,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,453,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,454,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,455,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,456,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,457,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,458,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,459,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,460,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,461,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,462,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,463,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,464,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,465,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,466,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,467,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,468,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,469,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,470,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,471,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,472,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,473,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,474,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,475,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,476,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,477,33728,28,6,"[1, 7, 2, 5, 6, 9]",28
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,478,33664,24,6,"[1, 7, 2, 5, 6, 9]",24
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,479,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,480,33632,22,6,"[1, 7, 2, 5, 6, 9]",22
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,481,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,482,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,483,33632,22,6,"[1, 7, 2, 5, 6, 9]",22
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,484,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,485,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,486,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,487,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,488,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,489,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,490,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,491,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,492,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,493,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,494,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,495,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,496,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,497,33312,6,6,"[1, 7, 2, 5, 6, 9]",6
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,498,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,499,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,500,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,501,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,502,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,503,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,504,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,505,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,506,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,507,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,508,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,509,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,510,33696,26,6,"[1, 7, 2, 5, 6, 9]",26
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,511,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,512,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,513,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,514,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,515,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,516,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,517,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,518,33568,20,6,"[1, 7, 2, 5, 6, 9]",20
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,519,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,520,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,521,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,522,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,523,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,524,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,525,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,526,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,527,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,528,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,529,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,530,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,531,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,532,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,533,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,534,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,535,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,536,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,537,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,538,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,539,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,540,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,541,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,542,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,543,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,544,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,545,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,546,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,547,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,548,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,549,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,550,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,551,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,552,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,553,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,554,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,555,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,556,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,557,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,558,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,559,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,560,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,561,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,562,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,563,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,564,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,565,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,566,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,567,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,568,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,569,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,570,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,571,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,572,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,573,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,574,33536,18,6,"[1, 7, 2, 5, 6, 9]",18
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,575,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,576,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,577,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,578,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,579,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,580,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,581,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,582,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,583,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,584,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,585,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,586,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,587,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,588,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,589,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,590,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,591,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,592,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,593,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,594,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,595,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,596,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,597,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,598,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,599,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,600,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,601,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,602,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,603,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,604,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,605,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,606,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,607,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,608,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,609,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,610,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,611,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,612,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,613,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,614,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,615,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,616,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,617,33504,16,6,"[1, 7, 2, 5, 6, 9]",16
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,618,33472,14,6,"[1, 7, 2, 5, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,619,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,620,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,621,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,622,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,623,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,624,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,625,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,626,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,627,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,628,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,629,33376,10,6,"[1, 7, 2, 5, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,630,33344,8,6,"[1, 7, 2, 5, 6, 9]",8
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,631,33408,12,6,"[1, 7, 2, 5, 6, 9]",12
