source_file,frame_num,point_index,x_m,y_m,z_m,velocity_mps
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,257,13,-0.5801872611045837,4.605093955993652,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,257,14,3.4765431880950928,3.3629655838012695,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,257,15,-1.9650027751922607,4.419802188873291,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,257,16,3.392568588256836,3.5834622383117676,0.0,-0.2970726191997528
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,257,17,-0.6168306469917297,4.895941734313965,0.0,-0.2970726191997528
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,4,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,5,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,6,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,7,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,8,2.500912666320801,3.6759960651397705,0.0,0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,9,-2.639852285385132,3.5775258541107178,0.0,0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,10,3.230726957321167,3.125180244445801,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,258,11,-0.7023319602012634,4.43971586227417,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,4,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,5,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,6,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,7,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,8,2.7268803119659424,3.6954660415649414,0.0,0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,259,9,-2.7268803119659424,3.6954660415649414,0.0,0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,4,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,5,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,6,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,7,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,8,4.23231315612793,4.470458030700684,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,260,9,-1.3466451168060303,6.006997585296631,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,4,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,5,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,6,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,7,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,8,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,9,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,10,4.03993558883667,4.6450395584106445,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,11,-1.3466451168060303,6.006997585296631,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,12,2.984910726547241,2.887394428253174,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,13,-0.5191149115562439,4.120347023010254,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,14,2.8093278408050537,2.7175474166870117,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,261,15,-0.6107234358787537,3.8606224060058594,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,4,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,5,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,6,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,7,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,8,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,9,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,10,4.23231315612793,4.470458030700684,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,11,-1.3466451168060303,6.006997585296631,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,12,2.6688613891601562,2.5816702842712402,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,262,13,-1.5084868669509888,3.392979621887207,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,2,0.9344068765640259,1.4901525974273682,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,3,-1.0443370342254639,1.4152848720550537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,4,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,5,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,6,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,7,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,8,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,9,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,10,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,11,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,12,2.563511610031128,2.479762315750122,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,13,-0.4458281099796295,3.5386507511138916,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,14,2.8581857681274414,2.5206828117370605,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,263,15,-0.47636428475379944,3.781024217605591,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,4,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,5,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,6,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,7,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,8,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,9,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,10,3.162020683288574,4.285168170928955,0.0,0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,11,-2.6627542972564697,4.612025737762451,0.0,0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,12,2.4581618309020996,2.377854585647583,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,13,-0.5343829989433289,3.378044843673706,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,14,2.7116122245788574,2.3914170265197754,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,15,-0.451935350894928,3.587125778198242,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,16,2.5650384426116943,2.2621514797210693,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,17,-0.4275064170360565,3.3932271003723145,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,18,2.6535933017730713,2.8029062747955322,0.0,-0.2970726191997528
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,264,19,-1.688650369644165,3.470778226852417,0.0,-0.2970726191997528
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,4,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,5,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,6,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,7,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,8,3.420051336288452,4.271642684936523,0.0,0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,9,-2.7360410690307617,4.738962173461914,0.0,0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,10,3.450587272644043,4.309782028198242,0.0,1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,11,-2.9329993724823,4.677423477172852,0.0,1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,12,2.601681709289551,2.2944676876068115,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,13,-0.4336136281490326,3.4417014122009277,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,14,2.455108165740967,2.1652019023895264,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,265,15,-0.40918469429016113,3.247802972793579,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,2,-2.5955746173858643,3.2418715953826904,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,4,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,5,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,6,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,7,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,8,2.455108165740967,2.1652019023895264,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,9,-0.30688852071762085,3.2590603828430176,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,10,2.1986043453216553,1.9389870166778564,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,11,-0.3664340674877167,2.908480405807495,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,12,2.381821393966675,2.100569009780884,0.0,-0.445608913898468
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,266,13,-0.3969702422618866,3.1508536338806152,0.0,-0.445608913898468
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,4,-3.3666129112243652,3.870866298675537,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,5,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,6,-3.4948649406433105,4.0183281898498535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,7,1.1649550199508667,5.196529865264893,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,8,3.539142370223999,4.796243667602539,0.0,1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,9,-2.980330467224121,5.162084102630615,0.0,1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,10,1.9985923767089844,3.1872708797454834,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,11,-2.2337210178375244,3.027137041091919,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,12,3.215458869934082,4.726280212402344,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,13,-3.3940956592559814,4.59967565536499,0.0,-1.0397541522979736
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,14,2.1253175735473633,1.8743537664413452,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,15,-0.35421958565711975,2.811530828475952,0.0,-0.891217827796936
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,16,2.5192341804504395,2.012866735458374,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,17,-0.3023081123828888,3.2104177474975586,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,18,2.4810640811920166,1.9823684692382812,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,267,19,-0.29772767424583435,3.1617751121520996,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,4,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,5,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,6,-3.526927947998047,4.0551934242248535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,7,1.1756426095962524,5.244204044342041,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,8,2.0993618965148926,1.6773887872695923,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,9,-0.25192341208457947,2.6753482818603516,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,10,-0.28856682777404785,3.0644896030426025,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,11,2.4047234058380127,1.9213727712631226,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,12,2.1375319957733154,1.7078869342803955,0.0,-0.2970726191997528
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,268,13,-0.2565038502216339,2.7239909172058105,0.0,-0.2970726191997528
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,4,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,5,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,6,-3.526927947998047,4.0551934242248535,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,7,1.1756426095962524,5.244204044342041,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,8,1.8947694301605225,3.021698474884033,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,9,-1.1145702600479126,3.388000249862671,0.0,-0.7426815629005432
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,10,-0.16794894635677338,2.681929588317871,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,11,2.1833362579345703,1.566523551940918,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,12,1.9848512411117554,1.5858948230743408,0.0,-0.445608913898468
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,269,13,-0.2381821572780609,2.5294201374053955,0.0,-0.445608913898468
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,2,-2.4657957553863525,3.341644763946533,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,3,2.206238269805908,3.518415927886963,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,4,-2.5818333625793457,3.498898983001709,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,5,1.2229737043380737,4.17282772064209,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,6,-3.2062981128692627,4.004664897918701,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,7,1.122204303741455,5.005831241607666,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,8,-3.3589789867401123,4.195363521575928,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,9,2.687183141708374,4.6543378829956055,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,10,0.9756306409835815,3.328885078430176,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,11,-2.059664726257324,2.7912561893463135,0.0,-0.5941452383995056
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,12,-0.16184170544147491,2.584404706954956,0.0,-0.445608913898468
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,270,13,2.1039421558380127,1.509558916091919,0.0,-0.445608913898468
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,271,0,-0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,271,1,0.08244767040014267,0.12118668109178543,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,271,2,-0.08092085272073746,2.588202476501465,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,271,3,2.1848630905151367,1.3898611068725586,0.0,0.0
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_03.bin,271,4,-2.4657957553863525,3.341644763946533,0.0,0.0
