case_id,frame,time_s,x_m,y_m,z_m,slant_range_m,azimuth_deg,elevation_deg,mask_3db,mask_6db
ss3_nominal,20,10.0,36.0,49.0,-0.35345448365694593,60.81802232101379,36.304497122575235,1.2751751700474805,0,0
ss3_nominal,20,10.0,37.0,49.0,-0.09533743238167938,61.410094968911885,37.05652818940959,1.02200688927501,0,0
ss3_nominal,20,10.0,38.0,49.0,-0.04399539362003657,62.016851954786446,37.79394299861673,0.9645661388892008,0,0
ss3_nominal,20,10.0,39.0,49.0,0.0005383299057067003,62.63384806660044,38.516926307102764,0.9143197772692173,0,0
ss3_nominal,20,10.0,40.0,49.0,0.10291160800823407,63.25981953485993,39.22567409733672,0.8125394917493434,0,0
ss3_nominal,20,10.0,41.0,49.0,0.05668533100349151,63.89749480664124,39.92039213998543,0.8458846920808487,0,0
ss3_nominal,20,10.0,42.0,49.0,0.16118532077578815,64.54226220133658,40.60129464500447,0.7446577223155171,0,0
ss3_nominal,20,10.0,43.0,49.0,0.1800886444919893,65.19717980580825,41.268603000839555,0.7205633547493305,0,0
ss3_nominal,20,10.0,44.0,49.0,0.01103711556756144,65.86332854925254,41.92254460057563,0.8603502142133155,0,0
ss3_nominal,20,10.0,45.0,49.0,0.03836949704755466,66.53513908623178,42.56335175318987,0.8281231302358605,0,0
ss3_nominal,20,10.0,46.0,49.0,-0.10603446238236922,67.21773063881268,43.191260677507934,0.9428162192556752,0,0
ss3_nominal,20,10.0,47.0,49.0,-0.21971399063475236,67.90793548782757,43.80651057601796,1.0291613412527156,0,0
ss3_nominal,20,10.0,48.0,49.0,-0.054033173934685,68.60110047172533,44.40934278535333,0.8803653047921202,0,0
ss3_nominal,20,10.0,49.0,49.0,0.3875088065894863,69.29917131872506,45.0,0.5064074593239958,0,0
ss3_nominal,20,10.0,50.0,49.0,0.3875088065894863,70.00982177853338,45.57872556560776,0.5012669245555954,0,0
ss3_nominal,20,10.0,-50.0,50.0,0.41925340984163595,70.71306291345313,-45.0,0.4705594875286415,0,0
ss3_nominal,20,10.0,-49.0,50.0,0.30583013422455957,70.01058399843949,-44.421274434392245,0.5681091775224598,0,0
ss3_nominal,20,10.0,-48.0,50.0,-0.06607949392956301,69.31909207056435,-43.830860672092584,0.8812040368246258,0,0
ss3_nominal,20,10.0,-47.0,50.0,-0.34011081418143013,68.63523801222144,-43.22853025996592,1.1187776926050197,0,0
ss3_nominal,20,10.0,-46.0,50.0,-0.30784042350664925,67.95373754675573,-42.61405596961119,1.1027850130931263,0,0
ss3_nominal,20,10.0,-45.0,50.0,-0.19524728285347379,67.27873821696696,-41.98721249581666,1.0179475638875877,0,0
ss3_nominal,20,10.0,-44.0,50.0,-0.086765755857029,66.61216900693223,-41.34777721969367,0.9348119825098805,0,0
ss3_nominal,20,10.0,-43.0,50.0,0.08234127743999729,65.95333272497372,-40.69553103949202,0.7972253449988326,0,0
ss3_nominal,20,10.0,-42.0,50.0,0.12594785471749836,65.30516034091544,-40.0302592718897,0.7668765227846231,0,0
ss3_nominal,20,10.0,-41.0,50.0,0.15696385279787478,64.66614809887388,-39.351752626264734,0.7469716838957442,0,0
ss3_nominal,20,10.0,-40.0,50.0,0.35046140168029405,64.03453677813799,-38.65980825409009,0.5811935311474792,0,0
ss3_nominal,20,10.0,-39.0,50.0,0.2467652720947404,63.41582895898565,-37.95423087513252,0.6805585676825585,0,0
ss3_nominal,20,10.0,-38.0,50.0,0.034504266306693634,62.80869511470351,-37.23483398157467,0.8807858440039321,0,0
ss3_nominal,20,10.0,-37.0,50.0,-0.07508898535963764,62.21057640246104,-36.501441120506314,0.9902034583971823,0,0
ss3_nominal,20,10.0,-36.0,50.0,-0.23400914747919474,61.62404383498426,-35.75388725443675,1.1474132132238273,0,0
ss3_nominal,20,10.0,-35.0,50.0,-0.2267243352748577,61.045105066620664,-34.99202019855866,1.1514577353816886,0,0
ss3_nominal,20,10.0,-34.0,50.0,0.04303378722669918,60.47243822050166,-34.2157021324374,0.9067339679915182,0,0
ss3_nominal,20,10.0,-33.0,50.0,0.038654844989073525,59.91597603733968,-33.424811182603804,0.919343842545187,0,0
ss3_nominal,20,10.0,-32.0,50.0,-0.02716853465716147,59.372174250220866,-32.61924307119283,0.9912953138597302,0,0
ss3_nominal,20,10.0,-31.0,50.0,-0.10425698464292192,58.84062698075313,-31.79891282429442,1.0753280926484148,0,0
ss3_nominal,20,10.0,-30.0,50.0,-0.3030665593815508,58.32407721051554,-30.96375653207352,1.2801990265881815,0,0
ss3_nominal,20,10.0,-29.0,50.0,-0.5078004028579712,57.821046877887454,-30.113733150982437,1.4942723832338662,0,0
ss3_nominal,20,10.0,-28.0,50.0,-0.23521005284376645,57.31950578882066,-29.248826336546973,1.2347943443325775,0,1
ss3_nominal,20,10.0,-27.0,50.0,0.20873812904001374,56.829799360445,-28.369046293278583,0.7977756588758707,0,1
ss3_nominal,20,10.0,-26.0,50.0,0.39194662690829907,56.35929141591942,-27.474431626277134,0.6181690193490302,0,1
ss3_nominal,20,10.0,-25.0,50.0,0.4630855013609908,55.90427780750636,-26.56505117707799,0.5502871852986084,0,1
ss3_nominal,20,10.0,-24.0,50.0,0.37039417020474824,55.46527204928244,-25.641005824305285,0.6503985326187145,0,1
ss3_nominal,20,10.0,-23.0,50.0,0.29792068172070385,55.04082953016929,-24.70243022777131,0.7308623994475558,0,1
ss3_nominal,20,10.0,-22.0,50.0,-0.016724891706644353,54.63546219723428,-23.74949449286676,1.0662929473141063,0,1
ss3_nominal,20,10.0,-21.0,50.0,-0.17220338057543488,54.24365456682867,-22.78240573048169,1.2382560768276778,0,1
ss3_nominal,20,10.0,-20.0,50.0,-0.1806082682075795,53.864587957979964,-21.80140948635181,1.2559139651117286,0,1
ss3_nominal,20,10.0,-19.0,50.0,-0.27241477734754516,53.50344885486928,-20.80679101271123,1.3627321605044234,0,1
ss3_nominal,20,10.0,-18.0,50.0,-0.12187895995261805,53.15316182882054,-19.798876354524932,1.2094050632679125,0,1
ss3_nominal,20,10.0,-17.0,50.0,-0.2333401180383841,52.82538336677513,-18.77803322244554,1.3378342102450724,0,1
ss3_nominal,20,10.0,-16.0,50.0,-0.08663130642226477,52.508863705055525,-17.744671625056935,1.1857775619270432,0,1
ss3_nominal,20,10.0,-15.0,50.0,0.13447578364515586,52.20870743629933,-16.69924423399362,0.9499020170062336,0,1
ss3_nominal,20,10.0,-14.0,50.0,0.4693750846520682,51.925731220665426,-15.642246457208728,0.5855112022922464,0,1
ss3_nominal,20,10.0,-13.0,50.0,0.5055081598686048,51.664731898849105,-14.574216198038739,0.5483959171701197,0,1
ss3_nominal,20,10.0,-12.0,50.0,0.09292540581921253,51.42784055664216,-13.495733280795811,1.0106246037912725,0,1
ss3_nominal,20,10.0,-11.0,50.0,-0.08558360602330091,51.20721132580514,-12.407418527400745,1.2147511518938339,0,1
ss3_nominal,20,10.0,-10.0,50.0,-0.14179747541655582,51.00297737853024,-11.309932474020213,1.2827808386774913,0,1
ss3_nominal,20,10.0,-9.0,50.0,-0.11138704504168517,50.815698176487615,-10.203973721731684,1.253212433337162,0,1
ss3_nominal,20,10.0,-8.0,50.0,-0.17704850943365277,50.6496341861771,-9.090276920822323,1.3316183742663221,0,1
ss3_nominal,20,10.0,-7.0,50.0,-0.18660781796127723,50.501564709557734,-7.96961039432136,1.3463716947973137,0,1
ss3_nominal,20,10.0,-6.0,50.0,-0.08062874392678211,50.370306317136894,-6.84277341263094,1.2292999844745633,0,1
ss3_nominal,20,10.0,-5.0,50.0,-0.07891435891330627,50.26095956300346,-5.710593137499642,1.2300200455219694,0,1
ss3_nominal,20,10.0,-4.0,50.0,-0.0306872384446159,50.17033302842919,-4.573921259900861,1.1771535069610033,0,1
ss3_nominal,20,10.0,-3.0,50.0,-0.10270265000582746,50.10205537834082,-3.4336303624505224,1.261132089413324,0,1
ss3_nominal,20,10.0,-2.0,50.0,0.023021841922706107,50.04952034057229,-2.2906100426385296,1.1184978447856195,0,1
ss3_nominal,20,10.0,-1.0,50.0,0.11323125875294068,50.01786039806633,-1.1457628381751033,1.015852495648212,0,1
ss3_nominal,20,10.0,0.0,50.0,0.3781606851427046,50.00386669182196,0.0,0.7125386300633706,0,1
ss3_nominal,20,10.0,1.0,50.0,0.2750376345400995,50.01525337765803,1.1457628381751033,0.8305214044908139,0,1
ss3_nominal,20,10.0,2.0,50.0,-0.19808394592913867,50.05432453985862,2.2906100426385296,1.371544029050074,0,1
ss3_nominal,20,10.0,3.0,50.0,-0.2360998411442638,50.1051688233587,3.4336303624505224,1.4136363891532084,0,1
ss3_nominal,20,10.0,4.0,50.0,-0.12000127435836297,50.17224733709429,4.573921259900861,1.2791270141486373,0,1
ss3_nominal,20,10.0,5.0,50.0,-0.12029449064198672,50.261864865380424,5.710593137499642,1.2771802704350406,0,1
ss3_nominal,20,10.0,6.0,50.0,-0.0816680822896558,50.37032862549384,6.84277341263094,1.2304819500788804,0,1
ss3_nominal,20,10.0,7.0,50.0,-0.029881160867533365,50.49812526426609,7.96961039432136,1.168596555407194,0,1
ss3_nominal,20,10.0,8.0,50.0,0.009654926529652018,50.64563933217298,9.090276920822323,1.1204559858645602,0,1
ss3_nominal,20,10.0,9.0,50.0,0.13483170405615746,50.810909420913795,10.203973721731684,0.9756347229344436,0,1
ss3_nominal,20,10.0,10.0,50.0,-0.016673831824529573,51.00032966246705,11.309932474020213,1.1422470962987243,0,1
ss3_nominal,20,10.0,11.0,50.0,-0.16305666205786992,51.2089123180639,12.407418527400745,1.3014134735103102,0,1
ss3_nominal,20,10.0,12.0,50.0,-0.19973176070758658,51.4338347422944,13.495733280795811,1.3365871264014118,0,1
ss3_nominal,20,10.0,13.0,50.0,-0.1221716330237852,51.67455146562922,14.574216198038739,1.2443408070655242,0,1
ss3_nominal,20,10.0,14.0,50.0,0.017787594025583654,51.93230922278009,15.642246457208728,1.0837180549726773,0,1
ss3_nominal,20,10.0,15.0,50.0,0.10711883910681887,52.20916812943372,16.69924423399362,0.9799201571503622,0,1
ss3_nominal,20,10.0,16.0,50.0,0.19227702011638872,52.5038323973806,17.744671625056935,0.8814774336010626,0,1
ss3_nominal,20,10.0,17.0,50.0,0.331487781447209,52.815214745245086,18.77803322244554,0.7252446423326204,0,1
ss3_nominal,20,10.0,18.0,50.0,-0.1188313053071083,53.153097590730646,19.798876354524932,1.206120610293027,0,1
ss3_nominal,20,10.0,19.0,50.0,-0.272580270895274,53.50345279087951,20.80679101271123,1.3629093341167993,0,1
ss3_nominal,20,10.0,20.0,50.0,-0.27923350658138707,53.866839877278494,21.80140948635181,1.360792134804004,0,1
ss3_nominal,20,10.0,21.0,50.0,-0.19525288419946066,54.24415756058146,22.78240573048169,1.2625965952835758,0,1
ss3_nominal,20,10.0,22.0,50.0,0.1879258910652255,54.6320369779345,23.74949449286676,0.8517004903555538,0,1
ss3_nominal,20,10.0,23.0,50.0,0.1803985380014154,55.042454038283125,24.70243022777131,0.8531857996989161,0,1
ss3_nominal,20,10.0,24.0,50.0,0.010688607751120273,55.47052133368528,25.641005824305285,1.0219188765011855,0,1
ss3_nominal,20,10.0,25.0,50.0,0.28305830343807664,55.90629665249049,26.56505117707799,0.7347805491901852,0,1
ss3_nominal,20,10.0,26.0,50.0,0.2805198558361214,56.360603719955364,27.474431626277134,0.7314381447405139,0,1
ss3_nominal,20,10.0,27.0,50.0,-0.04180762299614614,56.833839947018646,28.369046293278583,1.0503341547430547,0,1
ss3_nominal,20,10.0,28.0,50.0,-0.29313085508614767,57.32078320651573,29.248826336546973,1.292676446568419,0,1
ss3_nominal,20,10.0,29.0,50.0,-0.29171931494896747,57.8158156457955,30.113733150982437,1.2802072029675864,0,0
ss3_nominal,20,10.0,30.0,50.0,0.14935326081957007,58.31572343609293,30.96375653207352,0.835798541443437,0,0
ss3_nominal,20,10.0,31.0,50.0,0.5111263864708114,58.83229553068625,31.79891282429442,0.4761112392318138,0,0
ss3_nominal,20,10.0,32.0,50.0,0.20760875694676956,59.36857656944511,32.61924307119283,0.7647483676043161,0,0
ss3_nominal,20,10.0,33.0,50.0,-0.01967647108984391,59.91694034332606,33.424811182603804,0.9751161918710551,0,0
ss3_nominal,20,10.0,34.0,50.0,-0.36818045913484027,60.48034323454819,34.2157021324374,1.2962501429510442,0,0
ss3_nominal,20,10.0,35.0,50.0,-0.39952205842288085,61.04882195417052,34.99202019855866,1.3135999994343301,0,0
ss3_nominal,20,10.0,36.0,50.0,-0.29894755815066126,61.62537841473126,35.75388725443675,1.2077771668879207,0,0
ss3_nominal,20,10.0,37.0,50.0,-0.035222829898348865,62.20990022743601,36.501441120506314,0.9534919141748069,0,0
ss3_nominal,20,10.0,38.0,50.0,0.0039102379045085804,62.80917285567572,37.23483398157467,0.9086910301123641,0,0
ss3_nominal,20,10.0,39.0,50.0,-0.07032022904001002,63.42038777390668,37.95423087513252,0.9670036002881804,0,0
ss3_nominal,20,10.0,40.0,50.0,0.12700575797226143,64.03719324694528,38.65980825409009,0.7811153568746773,0,0
ss3_nominal,20,10.0,41.0,50.0,-0.1696076175526328,64.6712299402063,39.351752626264734,1.0362758515709987,0,0
ss3_nominal,20,10.0,42.0,50.0,-0.10672869735536247,65.30868891969544,40.0302592718897,0.9709874723510366,0,0
ss3_nominal,20,10.0,43.0,50.0,0.17869940503744222,65.95206239889156,40.69553103949202,0.7135224043200274,0,0
ss3_nominal,20,10.0,44.0,50.0,0.2218023918272052,66.60784932361474,41.34777721969367,0.669417395189609,0,0
ss3_nominal,20,10.0,45.0,50.0,0.06293004362366657,67.27464678542091,41.98721249581666,0.7980999152777222,0,0
ss3_nominal,20,10.0,46.0,50.0,-0.1008160148559033,67.95006840245685,42.61405596961119,0.928253236228773,0,0
ss3_nominal,20,10.0,47.0,50.0,-0.14808821151074872,68.63175727417601,43.22853025996592,0.9585020108443053,0,0
ss3_nominal,20,10.0,48.0,50.0,0.0777008143114555,69.31702991176066,43.830860672092584,0.762372683859381,0,0
ss3_nominal,20,10.0,49.0,50.0,0.35011171325326484,70.01015893986566,44.421274434392245,0.5318712503747098,0,0
ss3_nominal,20,10.0,50.0,50.0,0.35011171325326484,70.71366455491648,45.0,0.5265796988506544,0,0
ss3_nominal,20,10.0,-50.0,51.0,0.48546132445874046,71.42313875802874,-44.43273359014207,0.41276748722777884,0,0
ss3_nominal,20,10.0,-49.0,51.0,0.1494625578986658,70.72993294172147,-43.8542371618249,0.6890064542503272,0,0
ss3_nominal,20,10.0,-48.0,51.0,-0.11862930773997658,70.04463813546427,-43.264295411071615,0.9150659443804421,0,0
ss3_nominal,20,10.0,-47.0,51.0,-0.2785013716728776,69.36594673005891,-42.662694140876184,1.0560928560387421,0,0
ss3_nominal,20,10.0,-46.0,51.0,-0.19356277711114364,68.69078971814857,-42.049220890993645,0.9956145745679025,0,0
ss3_nominal,20,10.0,-45.0,51.0,-0.16881709534010303,68.02474647804547,-41.423665625002656,0.9845179240811138,0,0
ss3_nominal,20,10.0,-44.0,51.0,-0.02711145708562746,67.36508708481921,-40.78582147726596,0.8736191767613576,0,0
ss3_nominal,20,10.0,-43.0,51.0,0.11926845173983143,66.71413409510836,-40.135485562239474,0.7564164201556478,0,0
ss3_nominal,20,10.0,-42.0,51.0,0.235536113607433,66.07256923287906,-39.472459848343824,0.6629306546561239,0,0
ss3_nominal,20,10.0,-41.0,51.0,0.07997420066150088,65.44345992894513,-38.79655209830817,0.8055095484471714,0,0
ss3_nominal,20,10.0,-40.0,51.0,0.07806750375752067,64.82167816037801,-38.10757687751486,0.8149221610038316,0,0
ss3_nominal,20,10.0,-39.0,51.0,-0.004178366480597498,64.21065623548562,-37.40535663140856,0.8960744393901685,0,0
ss3_nominal,20,10.0,-38.0,51.0,0.11584023028746901,63.60645988025413,-36.68972283247581,0.7964639890311387,0,0
ss3_nominal,20,10.0,-37.0,51.0,-0.052069234060716944,63.016718810750994,-35.960517196644886,0.9566021300401523,0,0
ss3_nominal,20,10.0,-36.0,51.0,-0.19181391149805627,62.437331944916096,-35.21759296819271,1.0937375508948977,0,0
ss3_nominal,20,10.0,-35.0,51.0,-0.10422940011438284,61.86452394198211,-34.46081627137177,1.0227354891570644,0,0
ss3_nominal,20,10.0,-34.0,51.0,0.05490817744224734,61.30165738830449,-33.690067525979785,0.8833679272057253,0,0
ss3_nominal,20,10.0,-33.0,51.0,-0.013755591384744395,60.75382868921977,-32.9052429229879,0.9560979750432838,0,0
ss3_nominal,20,10.0,-32.0,51.0,0.043781815556604445,60.215565705357776,-32.106255955117845,0.9098904662838714,0,0
ss3_nominal,20,10.0,-31.0,51.0,0.036506590045278606,59.69026989008364,-31.293038995920195,0.9248827923960581,0,0
ss3_nominal,20,10.0,-30.0,51.0,-0.42581302093448375,59.18642532515938,-30.46554491945988,1.3804005172973894,0,0
ss3_nominal,20,10.0,-29.0,51.0,-0.5823426131381291,58.689895281431134,-29.623748751173814,1.544942962940105,0,1
ss3_nominal,20,10.0,-28.0,51.0,-0.30374467132384625,58.195358493336954,-28.7676493388438,1.283698889836699,0,1
ss3_nominal,20,10.0,-27.0,51.0,0.18567576684395845,57.711897594488306,-27.89727103094763,0.8084795686656726,0,1
ss3_nominal,20,10.0,-26.0,51.0,0.5375889774090205,57.24695471336282,-27.012665347938544,0.4628104366622927,0,1
ss3_nominal,20,10.0,-25.0,51.0,0.5391402440928051,56.79975696879886,-26.11391263029071,0.46488946613288273,0,1
ss3_nominal,20,10.0,-24.0,51.0,0.24708281693135747,56.36991116087163,-25.20112364547507,0.765306504963884,0,1
ss3_nominal,20,10.0,-23.0,51.0,0.26194880466622544,55.951270937905726,-24.27444113443946,0.7558084791369222,0,1
ss3_nominal,20,10.0,-22.0,51.0,-0.015435228124926374,55.55205764598208,-23.334041276709776,1.0473670240946071,0,1
ss3_nominal,20,10.0,-21.0,51.0,-0.4311997920288102,55.17289491085911,-22.380135051959574,1.486434726697532,0,1
ss3_nominal,20,10.0,-20.0,51.0,-0.29633730219257876,54.796719704751084,-21.412969474871762,1.3555845408489058,0,1
ss3_nominal,20,10.0,-19.0,51.0,-0.20650997643780153,54.43763097640495,-20.432828679398686,1.2699595654791185,0,1
ss3_nominal,20,10.0,-18.0,51.0,-0.10581327220596305,54.09457295323614,-19.44003482817619,1.171334637623434,0,1
ss3_nominal,20,10.0,-17.0,51.0,-0.20127293680367206,53.7721401533238,-18.43494882292201,1.2800977512781673,0,1
ss3_nominal,20,10.0,-16.0,51.0,-0.08690149723879034,53.461961756605035,-17.41797079220284,1.1649246911139328,0,1
ss3_nominal,20,10.0,-15.0,51.0,0.1073002563533992,53.167630310484085,-16.389540334034784,0.9620577578250885,0,1
ss3_nominal,20,10.0,-14.0,51.0,0.3223364632005827,52.891012732496506,-15.35013649242442,0.734119483969782,0,1
ss3_nominal,20,10.0,-13.0,51.0,0.5042906013402225,52.63312386518512,-14.300277449185588,0.5396312099341394,0,1
ss3_nominal,20,10.0,-12.0,51.0,0.3667129618127875,52.3965748162295,-13.240519915187205,0.69251774785143,0,1
ss3_nominal,20,10.0,-11.0,51.0,0.0734300823281256,52.18101696797729,-12.171458208587472,1.017445405196575,0,1
ss3_nominal,20,10.0,-10.0,51.0,0.11017649999871336,51.97876283503826,-11.093723011557849,0.9808933262621806,0,1
ss3_nominal,20,10.0,-9.0,51.0,-0.033136145257290195,51.79833366330076,-10.007979801441337,1.1428604369304742,0,1
ss3_nominal,20,10.0,-8.0,51.0,-0.1922821542080605,51.63740443453024,-8.914926957147866,1.3230488151775244,0,1
ss3_nominal,20,10.0,-7.0,51.0,-0.20312726893356955,51.4922082962583,-7.815293546766876,1.338850882397357,0,1
ss3_nominal,20,10.0,-6.0,51.0,-0.031537639376362905,51.362087865481584,-6.7098368077569335,1.1507851321994087,0,1
ss3_nominal,20,10.0,-5.0,51.0,-0.12517824764658983,51.25686320961298,-5.599339336520571,1.25784411119929,0,1
ss3_nominal,20,10.0,-4.0,51.0,-0.09507609865909283,51.16834169349105,-4.484606009544626,1.2263057045720829,0,1
ss3_nominal,20,10.0,-3.0,51.0,-0.06953953053612173,51.099353369757814,-3.3664606634298013,1.1993219546780356,0,1
ss3_nominal,20,10.0,-2.0,51.0,0.03808811405078728,51.048264167122575,-2.2457425658950716,1.0796988738634639,0,1
ss3_nominal,20,10.0,-1.0,51.0,0.27666142858761605,51.01493133082601,-1.123302714075429,0.8124216778045854,0,1
ss3_nominal,20,10.0,0.0,51.0,0.37024129139591927,51.00388804817788,0.0,0.7074643597831232,0,1
ss3_nominal,20,10.0,1.0,51.0,0.24496297551614382,51.01539062781291,1.123302714075429,0.8480188789164137,0,1
ss3_nominal,20,10.0,2.0,51.0,-0.05318011007131763,51.05006550773711,2.2457425658950716,1.182115165129198,0,1
ss3_nominal,20,10.0,3.0,51.0,-0.1582450173679419,51.10128698496994,3.3664606634298013,1.298758572808147,0,1
ss3_nominal,20,10.0,4.0,51.0,-0.23091879531988516,51.171429148311574,4.484606009544626,1.3783718050781086,0,1
ss3_nominal,20,10.0,5.0,51.0,-0.23351700134905673,51.25935586985674,5.599339336520571,1.3789120036598137,0,1
ss3_nominal,20,10.0,6.0,51.0,-0.19671347030350717,51.36567066757725,6.7098368077569335,1.334993482545476,0,1
ss3_nominal,20,10.0,7.0,51.0,-0.16264075853446125,51.49127822780675,7.815293546766876,1.2938127089028186,0,1
ss3_nominal,20,10.0,8.0,51.0,0.01360520005660467,51.63306086899512,8.914926957147866,1.0946416168976738,0,1
ss3_nominal,20,10.0,9.0,51.0,0.28185970603292426,51.793008461391956,10.007979801441337,0.7944648845236834,0,1
ss3_nominal,20,10.0,10.0,51.0,0.24362392110953593,51.97664961088506,11.093723011557849,0.833810703097286,0,1
ss3_nominal,20,10.0,11.0,51.0,0.01753909703197632,52.18203933755235,12.171458208587472,1.0788039363930795,0,1
ss3_nominal,20,10.0,12.0,51.0,-0.033265290089826906,52.40293538686267,13.240519915187205,1.12981413397088,0,1
ss3_nominal,20,10.0,13.0,51.0,0.008388875252646784,52.640130058945736,14.300277449185588,1.0793760010159925,0,1
ss3_nominal,20,10.0,14.0,51.0,0.01267125304116902,52.895886589172235,15.35013649242442,1.069517105883621,0,1
ss3_nominal,20,10.0,15.0,51.0,0.05839780527256097,53.16847387966966,16.389540334034784,1.0147489349419405,0,1
ss3_nominal,20,10.0,16.0,51.0,0.19805102222480608,53.45692772843342,17.41797079220284,0.8595708247368761,0,1
ss3_nominal,20,10.0,17.0,51.0,0.1822537774255738,53.76493940184937,18.43494882292201,0.8714826881067416,0,1
ss3_nominal,20,10.0,18.0,51.0,-0.18798942250870493,54.09631520601003,19.44003482817619,1.2583528477462542,0,1
ss3_nominal,20,10.0,19.0,51.0,-0.42408983368521735,54.442887798631745,20.432828679398686,1.4988853082346894,0,1
ss3_nominal,20,10.0,20.0,51.0,-0.22047409082703048,54.79497747975064,21.412969474871762,1.2762811645095016,0,1
ss3_nominal,20,10.0,21.0,51.0,-0.039557376094768754,55.16412493222559,22.380135051959574,1.0797919156203046,0,1
ss3_nominal,20,10.0,22.0,51.0,0.11057350373768969,55.549897205055686,23.334041276709776,0.917419556514533,0,1
ss3_nominal,20,10.0,23.0,51.0,0.11846855275907911,55.95334751105134,24.27444113443946,0.9027184854610494,0,1
ss3_nominal,20,10.0,24.0,51.0,-0.004861211631288632,56.37383919917679,25.20112364547507,1.0213488475361492,0,1
ss3_nominal,20,10.0,25.0,51.0,0.26523532015428214,56.80263971977666,26.11391263029071,0.7411643088498391,0,1
ss3_nominal,20,10.0,26.0,51.0,0.2538626498829127,57.24994952788378,27.012665347938544,0.7467557928101,0,1
ss3_nominal,20,10.0,27.0,51.0,-0.13588145897735562,57.717330384286214,27.89727103094763,1.1276581050522825,0,1
ss3_nominal,20,10.0,28.0,51.0,-0.37803348903549877,58.197070169355634,28.7676493388438,1.3568188698912713,0,1
ss3_nominal,20,10.0,29.0,51.0,-0.2531892748060389,58.68194341838458,29.623748751173814,1.223679909856966,0,1
ss3_nominal,20,10.0,30.0,51.0,0.17560112844704057,59.17499162230121,30.46554491945988,0.7982443724409641,0,0
ss3_nominal,20,10.0,31.0,51.0,0.4544944852332894,59.684986188040966,31.293038995920195,0.5236760676255182,0,0
ss3_nominal,20,10.0,32.0,51.0,0.12908719659614293,60.21427147372234,32.106255955117845,0.8287299121993491,0,0
ss3_nominal,20,10.0,33.0,51.0,-0.08556450911453878,60.75506933831488,32.9052429229879,1.0238088030719152,0,0
ss3_nominal,20,10.0,34.0,51.0,-0.34472906412307547,61.30912082435939,33.690067525979785,1.2568028695728086,0,0
ss3_nominal,20,10.0,35.0,51.0,-0.28968529827673595,61.86811204626007,34.46081627137177,1.1944582557751282,0,0
ss3_nominal,20,10.0,36.0,51.0,-0.14465095405997025,62.436449497121714,35.21759296819271,1.050465610332812,0,0
ss3_nominal,20,10.0,37.0,51.0,-0.03438456916519233,63.01642604461893,35.960517196644886,0.9405251241337979,0,0
ss3_nominal,20,10.0,38.0,51.0,-0.06339154520476302,63.60920374897341,36.68972283247581,0.9578910325453438,0,0
ss3_nominal,20,10.0,39.0,51.0,-0.15458632535156286,64.21318454634289,37.40535663140856,1.0302633180641991,0,0
ss3_nominal,20,10.0,40.0,51.0,0.1553090080423169,64.82062559765907,38.10757687751486,0.7466542976340761,0,0
ss3_nominal,20,10.0,41.0,51.0,-0.07635354077939778,65.4458443061494,38.79655209830817,0.9423561773475897,0,0
ss3_nominal,20,10.0,42.0,51.0,-0.18760245504472156,66.07881959895491,39.472459848343824,1.029804596305417,0,0
ss3_nominal,20,10.0,43.0,51.0,0.08022683457004291,66.7146609275341,40.135485562239474,0.7899431600104349,0,0
ss3_nominal,20,10.0,44.0,51.0,0.29269065626395335,67.36097005319725,40.78582147726596,0.6016330363687536,0,0
ss3_nominal,20,10.0,45.0,51.0,0.18383777992976447,68.01960100419195,41.423665625002656,0.6875043677597383,0,0
ss3_nominal,20,10.0,46.0,51.0,-0.07850286965446471,68.68888678993024,42.049220890993645,0.8996535653947734,0,0
ss3_nominal,20,10.0,47.0,51.0,-0.06974091783835908,69.36241306090278,42.662694140876184,0.8836784514022612,0,0
ss3_nominal,20,10.0,48.0,51.0,0.020631407837310916,70.04255251516264,43.264295411071615,0.8011632004624634,0,0
ss3_nominal,20,10.0,49.0,51.0,0.2997972491498955,70.72828489290758,43.8542371618249,0.5672315940016744,0,0
ss3_nominal,20,10.0,50.0,51.0,0.2997972491498955,71.4247175975677,44.43273359014207,0.5617005766610157,0,0
ss3_nominal,20,10.0,-50.0,52.0,0.3732436732773954,72.14147782997716,-43.87669728592458,0.49778497958707685,0,0
ss3_nominal,20,10.0,-49.0,52.0,0.07702470227865632,71.45524391813524,-43.298645394673876,0.7401004725926928,0,0
ss3_nominal,20,10.0,-48.0,52.0,-0.07076477336181625,70.77532435248794,-42.70938995736147,0.8668648793366039,0,0
ss3_nominal,20,10.0,-47.0,52.0,-0.08595095352875232,70.10120747514603,-42.10873040377944,0.8876151707211398,0,0
ss3_nominal,20,10.0,-46.0,52.0,-0.08028108593511683,69.43462397986058,-41.49646835521554,0.8914579024006257,0,0
ss3_nominal,20,10.0,-45.0,52.0,-0.09016371852355902,68.7763655403016,-40.87240829748828,0.9082247285875129,0,0
ss3_nominal,20,10.0,-44.0,52.0,-0.07152001410701533,68.12597269133582,-40.23635830927382,0.9012143775289422,0,0
ss3_nominal,20,10.0,-43.0,52.0,0.15913663149260457,67.48116071322794,-39.58813084768297,0.7139647347461521,0,0
ss3_nominal,20,10.0,-42.0,52.0,0.2623843487486776,66.84716955001888,-38.927543592792304,0.6322350171678466,0,0
ss3_nominal,20,10.0,-41.0,52.0,0.0998449341104189,66.22545038837144,-38.25442035251718,0.7788044338935184,0,0
